Trade #,Type,Date and time,Signal,Price USDT,Position size (qty),Position size (value),Net P&L USDT,Net P&L %,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative P&L USDT,Cumulative P&L %
19,Entry long,2023-01-22 15:00,Flip to Long,1642.98,0.0608,99.893184,-1.32,-1.33,1.35,1.35,-2.19,-2.19,7.43,0.01
20,Exit short,2023-01-25 14:00,Flip,1554.25,0.0616,99.966328,4.13,4.13,6.76,6.76,-1.72,-1.72,11.56,0.01
20,Entry short,2023-01-23 14:00,Flip to Short,1622.83,0.0616,99.966328,4.13,4.13,6.76,6.76,-1.72,-1.72,11.56,0.01
21,Exit long,2023-01-26 16:00,Flip,1589.39,0.0643,99.938275,2.16,2.16,5.54,5.54,-2.04,-2.04,13.71,0.01
21,Entry long,2023-01-25 14:00,Flip to Long,1554.25,0.0643,99.938275,2.16,2.16,5.54,5.54,-2.04,-2.04,13.71,0.01
22,Exit short,2023-01-27 17:00,Flip,1588.73,0.0629,99.972631,-0.06,-0.06,2.36,2.36,-1.45,-1.45,13.66,0.01
22,Entry short,2023-01-26 16:00,Flip to Short,1589.39,0.0629,99.972631,-0.06,-0.06,2.36,2.36,-1.45,-1.45,13.66,0.01
23,Exit long,2023-01-30 06:00,Max Hold,1637.18,0.0629,99.931117,2.95,2.95,4.66,4.67,-2.17,-2.17,16.6,0.02
23,Entry long,2023-01-27 17:00,Flip to Long,1588.73,0.0629,99.931117,2.95,2.95,4.66,4.67,-2.17,-2.17,16.6,0.02
24,Exit short,2023-01-31 08:00,Flip,1579.9,0.0629,99.892119,0.42,0.42,3.67,3.67,-0.64,-0.64,17.02,0.02
24,Entry short,2023-01-30 10:00,Short Entry,1588.11,0.0629,99.892119,0.42,0.42,3.67,3.67,-0.64,-0.64,17.02,0.02
25,Exit long,2023-02-02 15:00,Flip,1656.58,0.0632,99.84968,4.74,4.75,7.48,7.48,-1.65,-1.65,21.76,0.02
25,Entry long,2023-01-31 08:00,Flip to Long,1579.9,0.0632,99.84968,4.74,4.75,7.48,7.48,-1.65,-1.65,21.76,0.02
26,Exit short,2023-02-02 19:00,Flip,1701.78,0.0603,99.891774,-2.83,-2.83,0.19,0.19,-3.69,-3.70,18.94,0.02
26,Entry short,2023-02-02 15:00,Flip to Short,1656.58,0.0603,99.891774,-2.83,-2.83,0.19,0.19,-3.69,-3.70,18.94,0.02
27,Exit long,2023-02-02 22:00,Flip,1637.24,0.0587,99.894486,-3.89,-3.89,0.07,0.07,-4.04,-4.04,15.05,0.02
27,Entry long,2023-02-02 19:00,Flip to Long,1701.78,0.0587,99.894486,-3.89,-3.89,0.07,0.07,-4.04,-4.04,15.05,0.02
28,Exit short,2023-02-03 13:00,Flip,1651.86,0.061,99.87164,-0.99,-0.99,0.7,0.70,-1.58,-1.59,14.06,0.01
28,Entry short,2023-02-02 22:00,Flip to Short,1637.24,0.061,99.87164,-0.99,-0.99,0.7,0.70,-1.58,-1.59,14.06,0.01
29,Exit long,2023-02-06 02:00,Max Hold,1630.74,0.0605,99.93753,-1.38,-1.38,2.68,2.68,-2.7,-2.70,12.68,0.01
29,Entry long,2023-02-03 13:00,Flip to Long,1651.86,0.0605,99.93753,-1.38,-1.38,2.68,2.68,-2.7,-2.70,12.68,0.01
30,Exit long,2023-02-07 00:00,Flip,1613.89,0.0611,99.903388,-1.39,-1.39,1.41,1.41,-2.07,-2.07,11.29,0.01
30,Entry long,2023-02-06 08:00,Long Entry,1635.08,0.0611,99.903388,-1.39,-1.39,1.41,1.41,-2.07,-2.07,11.29,0.01
31,Exit short,2023-02-07 18:00,Flip,1672.03,0.0619,99.899791,-3.7,-3.70,0.04,0.04,-3.94,-3.94,7.59,0.01
31,Entry short,2023-02-07 00:00,Flip to Short,1613.89,0.0619,99.899791,-3.7,-3.70,0.04,0.04,-3.94,-3.94,7.59,0.01
32,Exit long,2023-02-08 16:00,Flip,1653.68,0.0598,99.987394,-1.2,-1.20,1.56,1.56,-2.83,-2.83,6.39,0.01
32,Entry long,2023-02-07 18:00,Flip to Long,1672.03,0.0598,99.987394,-1.2,-1.20,1.56,1.56,-2.83,-2.83,6.39,0.01
33,Exit short,2023-02-10 15:00,Flip,1542.85,0.0604,99.882272,6.6,6.60,7.9,7.91,-0.43,-0.43,12.99,0.01
33,Entry short,2023-02-08 16:00,Flip to Short,1653.68,0.0604,99.882272,6.6,6.60,7.9,7.91,-0.43,-0.43,12.99,0.01
34,Exit long,2023-02-12 13:00,Flip,1524.95,0.0648,99.97668,-1.26,-1.26,0.24,0.24,-3.72,-3.71,11.73,0.01
34,Entry long,2023-02-10 15:00,Flip to Long,1542.85,0.0648,99.97668,-1.26,-1.26,0.24,0.24,-3.72,-3.71,11.73,0.01
35,Exit short,2023-02-12 17:00,Flip,1542.27,0.0655,99.884225,-1.23,-1.24,0.22,0.22,-1.54,-1.54,10.49,0.01
35,Entry short,2023-02-12 13:00,Flip to Short,1524.95,0.0655,99.884225,-1.23,-1.24,0.22,0.22,-1.54,-1.54,10.49,0.01
36,Exit long,2023-02-12 22:00,Flip,1510.19,0.0648,99.939096,-2.18,-2.18,0.18,0.18,-2.34,-2.34,8.32,0.01
36,Entry long,2023-02-12 17:00,Flip to Long,1542.27,0.0648,99.939096,-2.18,-2.18,0.18,0.18,-2.34,-2.34,8.32,0.01
37,Exit short,2023-02-14 00:00,Flip,1504.86,0.0662,99.974578,0.25,0.25,3.27,3.27,-1.1,-1.10,8.57,0.01
37,Entry short,2023-02-12 22:00,Flip to Short,1510.19,0.0662,99.974578,0.25,0.25,3.27,3.27,-1.1,-1.10,8.57,0.01
38,Exit long,2023-02-16 13:00,Max Hold,1688.29,0.0664,99.922704,12.07,12.08,13.9,13.91,-2.36,-2.37,20.64,0.02
38,Entry long,2023-02-14 00:00,Flip to Long,1504.86,0.0664,99.922704,12.07,12.08,13.9,13.91,-2.36,-2.37,20.64,0.02
39,Exit short,2023-02-16 16:00,Flip,1724.9,0.0596,99.921784,-2.98,-2.98,0.58,0.58,-3.22,-3.23,17.66,0.02
39,Entry short,2023-02-16 14:00,Short Entry,1676.54,0.0596,99.921784,-2.98,-2.98,0.58,0.58,-3.22,-3.23,17.66,0.02
40,Exit long,2023-02-16 23:00,Flip,1646.9,0.0579,99.87171,-4.61,-4.62,1.08,1.09,-4.85,-4.85,13.04,0.01
40,Entry long,2023-02-16 16:00,Flip to Long,1724.9,0.0579,99.87171,-4.61,-4.62,1.08,1.09,-4.85,-4.85,13.04,0.01
41,Exit short,2023-02-17 16:00,Flip,1673.17,0.0607,99.96683,-1.7,-1.70,0.9,0.90,-2.26,-2.26,11.35,0.01
41,Entry short,2023-02-16 23:00,Flip to Short,1646.9,0.0607,99.96683,-1.7,-1.70,0.9,0.90,-2.26,-2.26,11.35,0.01
42,Exit long,2023-02-18 21:00,Flip,1682.49,0.0597,99.888249,0.46,0.46,2.9,2.90,-0.71,-0.71,11.81,0.01
42,Entry long,2023-02-17 16:00,Flip to Long,1673.17,0.0597,99.888249,0.46,0.46,2.9,2.90,-0.71,-0.71,11.81,0.01
43,Exit short,2023-02-19 15:00,Flip,1704.38,0.0594,99.939906,-1.4,-1.40,0,0.00,-1.72,-1.72,10.4,0.01
43,Entry short,2023-02-18 21:00,Flip to Short,1682.49,0.0594,99.939906,-1.4,-1.40,0,0.00,-1.72,-1.72,10.4,0.01
44,Exit long,2023-02-19 18:00,Flip,1682.58,0.0586,99.876668,-1.38,-1.38,1.43,1.43,-1.77,-1.77,9.03,0.01
44,Entry long,2023-02-19 15:00,Flip to Long,1704.38,0.0586,99.876668,-1.38,-1.38,1.43,1.43,-1.77,-1.77,9.03,0.01
45,Exit short,2023-02-20 10:00,Flip,1711.95,0.0594,99.945252,-1.85,-1.85,1.89,1.89,-2.15,-2.15,7.18,0.01
45,Entry short,2023-02-19 18:00,Flip to Short,1682.58,0.0594,99.945252,-1.85,-1.85,1.89,1.89,-2.15,-2.15,7.18,0.01
46,Exit long,2023-02-21 09:00,Flip,1675.01,0.0584,99.97788,-2.26,-2.26,0.44,0.44,-2.45,-2.45,4.93,0.00
46,Entry long,2023-02-20 10:00,Flip to Long,1711.95,0.0584,99.97788,-2.26,-2.26,0.44,0.44,-2.45,-2.45,4.93,0.00
47,Exit short,2023-02-23 00:00,Flip,1642.01,0.0597,99.998097,1.87,1.87,4.96,4.95,-0.75,-0.75,6.8,0.01
47,Entry short,2023-02-21 09:00,Flip to Short,1675.01,0.0597,99.998097,1.87,1.87,4.96,4.95,-0.75,-0.75,6.8,0.01
48,Exit long,2023-02-24 14:00,Flip,1634.39,0.0609,99.998409,-0.56,-0.56,2.18,2.17,-0.93,-0.92,6.23,0.01
48,Entry long,2023-02-23 00:00,Flip to Long,1642.01,0.0609,99.998409,-0.56,-0.56,2.18,2.17,-0.93,-0.92,6.23,0.01
49,Exit short,2023-02-25 08:00,Flip,1603.21,0.0611,99.861229,1.81,1.81,3.76,3.77,-0.44,-0.44,8.04,0.01
49,Entry short,2023-02-24 14:00,Flip to Short,1634.39,0.0611,99.861229,1.81,1.81,3.76,3.77,-0.44,-0.44,8.04,0.01
50,Exit long,2023-02-27 21:00,Max Hold,1621.85,0.0623,99.879983,1.06,1.06,3.8,3.80,-2.99,-2.99,9.1,0.01
50,Entry long,2023-02-25 08:00,Flip to Long,1603.21,0.0623,99.879983,1.06,1.06,3.8,3.80,-2.99,-2.99,9.1,0.01
51,Exit long,2023-02-28 22:00,Flip,1604.21,0.0611,99.951046,-2.03,-2.03,0.63,0.63,-2.55,-2.55,7.07,0.01
51,Entry long,2023-02-28 13:00,Long Entry,1635.86,0.0611,99.951046,-2.03,-2.03,0.63,0.63,-2.55,-2.55,7.07,0.01
52,Exit short,2023-03-01 05:00,Flip,1658.57,0.0623,99.942283,-3.49,-3.49,0.65,0.65,-3.55,-3.55,3.58,0.00
52,Entry short,2023-02-28 22:00,Flip to Short,1604.21,0.0623,99.942283,-3.49,-3.49,0.65,0.65,-3.55,-3.55,3.58,0.00
53,Exit long,2023-03-01 20:00,Flip,1634.42,0.0602,99.845914,-1.55,-1.55,0.64,0.64,-1.76,-1.77,2.03,0.00
53,Entry long,2023-03-01 05:00,Flip to Long,1658.57,0.0602,99.845914,-1.55,-1.55,0.64,0.64,-1.76,-1.77,2.03,0.00
54,Exit short,2023-03-02 20:00,Flip,1647.63,0.0611,99.863062,-0.91,-0.91,0.96,0.96,-2.7,-2.70,1.12,0.00
54,Entry short,2023-03-01 20:00,Flip to Short,1634.42,0.0611,99.863062,-0.91,-0.91,0.96,0.96,-2.7,-2.70,1.12,0.00
55,Exit long,2023-03-03 02:00,Flip,1551.77,0.0606,99.846378,-5.91,-5.91,0.56,0.56,-6.88,-6.89,-4.79,0.00
55,Entry long,2023-03-02 20:00,Flip to Long,1647.63,0.0606,99.846378,-5.91,-5.91,0.56,0.56,-6.88,-6.89,-4.79,0.00
56,Exit short,2023-03-03 17:00,Flip,1568.58,0.0644,99.933988,-1.18,-1.18,0.21,0.21,-1.87,-1.87,-5.97,-0.01
56,Entry short,2023-03-03 02:00,Flip to Short,1551.77,0.0644,99.933988,-1.18,-1.18,0.21,0.21,-1.87,-1.87,-5.97,-0.01
57,Exit long,2023-03-06 06:00,Max Hold,1559.61,0.0637,99.918546,-0.67,-0.67,1.19,1.19,-1.49,-1.49,-6.64,-0.01
57,Entry long,2023-03-03 17:00,Flip to Long,1568.58,0.0637,99.918546,-0.67,-0.67,1.19,1.19,-1.49,-1.49,-6.64,-0.01
58,Exit long,2023-03-09 00:00,Flip,1531.81,0.0637,99.987979,-2.51,-2.51,0.86,0.86,-3.21,-3.21,-9.15,-0.01
58,Entry long,2023-03-06 14:00,Long Entry,1569.67,0.0637,99.987979,-2.51,-2.51,0.86,0.86,-3.21,-3.21,-9.15,-0.01
59,Exit short,2023-03-09 14:00,Flip,1538.32,0.0652,99.874012,-0.52,-0.52,0.49,0.49,-0.89,-0.89,-9.68,-0.01
59,Entry short,2023-03-09 00:00,Flip to Short,1531.81,0.0652,99.874012,-0.52,-0.52,0.49,0.49,-0.89,-0.89,-9.68,-0.01
60,Exit long,2023-03-09 19:00,Flip,1505.14,0.065,99.9908,-2.26,-2.25,0.43,0.43,-2.4,-2.40,-11.93,-0.01
60,Entry long,2023-03-09 14:00,Flip to Long,1538.32,0.065,99.9908,-2.26,-2.25,0.43,0.43,-2.4,-2.40,-11.93,-0.01
61,Exit short,2023-03-10 14:00,Flip,1423.84,0.0664,99.941296,5.3,5.30,9.09,9.09,-0.06,-0.06,-6.63,-0.01
61,Entry short,2023-03-09 19:00,Flip to Short,1505.14,0.0664,99.941296,5.3,5.30,9.09,9.09,-0.06,-0.06,-6.63,-0.01
62,Exit long,2023-03-13 03:00,Max Hold,1589.01,0.0702,99.953568,11.49,11.49,13.99,13.99,-3.06,-3.06,4.86,0.00
62,Entry long,2023-03-10 14:00,Flip to Long,1423.84,0.0702,99.953568,11.49,11.49,13.99,13.99,-3.06,-3.06,4.86,0.00
63,Exit long,2023-03-14 07:00,Flip,1671.76,0.0608,99.899872,1.64,1.64,3.41,3.41,-0.06,-0.06,6.5,0.01
63,Entry long,2023-03-13 15:00,Long Entry,1643.09,0.0608,99.899872,1.64,1.64,3.41,3.41,-0.06,-0.06,6.5,0.01
64,Exit short,2023-03-14 13:00,Flip,1734.65,0.0598,99.971248,-3.86,-3.86,0.95,0.95,-4.19,-4.18,2.64,0.00
64,Entry short,2023-03-14 07:00,Flip to Short,1671.76,0.0598,99.971248,-3.86,-3.86,0.95,0.95,-4.19,-4.18,2.64,0.00
65,Exit long,2023-03-17 02:00,Max Hold,1694.79,0.0576,99.91584,-2.39,-2.40,2.51,2.51,-7.14,-7.14,0.24,0.00
65,Entry long,2023-03-14 13:00,Flip to Long,1734.65,0.0576,99.91584,-2.39,-2.40,2.51,2.51,-7.14,-7.14,0.24,0.00
66,Exit long,2023-03-18 16:00,Flip,1785.73,0.0549,99.931176,-1.99,-1.99,1.37,1.37,-2.57,-2.57,-1.75,0.00
66,Entry long,2023-03-18 01:00,Long Entry,1820.24,0.0549,99.931176,-1.99,-1.99,1.37,1.37,-2.57,-2.57,-1.75,0.00
67,Exit short,2023-03-19 16:00,Flip,1792.78,0.0559,99.822307,-0.49,-0.49,2.23,2.23,-1.7,-1.70,-2.24,0.00
67,Entry short,2023-03-18 16:00,Flip to Short,1785.73,0.0559,99.822307,-0.49,-0.49,2.23,2.23,-1.7,-1.70,-2.24,0.00
68,Exit long,2023-03-22 05:00,Max Hold,1800.3,0.0557,99.857846,0.32,0.32,2.69,2.69,-4.33,-4.33,-1.93,0.00
68,Entry long,2023-03-19 16:00,Flip to Long,1792.78,0.0557,99.857846,0.32,0.32,2.69,2.69,-4.33,-4.33,-1.93,0.00
69,Exit short,2023-03-23 15:00,Flip,1803.89,0.056,99.96,-1.16,-1.16,4.21,4.21,-1.98,-1.98,-3.08,0.00
69,Entry short,2023-03-22 09:00,Short Entry,1785,0.056,99.96,-1.16,-1.16,4.21,4.21,-1.98,-1.98,-3.08,0.00
70,Exit long,2023-03-24 09:00,Flip,1794,0.0554,99.935506,-0.65,-0.65,3.06,3.06,-1.04,-1.04,-3.73,0.00
70,Entry long,2023-03-23 15:00,Flip to Long,1803.89,0.0554,99.935506,-0.65,-0.65,3.06,3.06,-1.04,-1.04,-3.73,0.00
71,Exit short,2023-03-25 14:00,Flip,1753.18,0.0557,99.9258,2.17,2.18,4.07,4.07,-0.35,-0.35,-1.56,0.00
71,Entry short,2023-03-24 09:00,Flip to Short,1794,0.0557,99.9258,2.17,2.18,4.07,4.07,-0.35,-0.35,-1.56,0.00
72,Exit long,2023-03-25 20:00,Flip,1716.3,0.057,99.93126,-2.2,-2.20,0.55,0.55,-2.31,-2.31,-3.76,0.00
72,Entry long,2023-03-25 14:00,Flip to Long,1753.18,0.057,99.93126,-2.2,-2.20,0.55,0.55,-2.31,-2.31,-3.76,0.00
73,Exit short,2023-03-26 09:00,Flip,1774.06,0.0582,99.88866,-3.46,-3.47,0.2,0.20,-4.19,-4.20,-7.22,-0.01
73,Entry short,2023-03-25 20:00,Flip to Short,1716.3,0.0582,99.88866,-3.46,-3.47,0.2,0.20,-4.19,-4.20,-7.22,-0.01
74,Exit long,2023-03-27 06:00,Flip,1749.41,0.0563,99.879578,-1.49,-1.49,1.41,1.41,-1.68,-1.68,-8.71,-0.01
74,Entry long,2023-03-26 09:00,Flip to Long,1774.06,0.0563,99.879578,-1.49,-1.49,1.41,1.41,-1.68,-1.68,-8.71,-0.01
75,Exit short,2023-03-28 06:00,Flip,1723.62,0.0571,99.891311,1.37,1.37,3.68,3.69,-1.21,-1.21,-7.33,-0.01
75,Entry short,2023-03-27 06:00,Flip to Short,1749.41,0.0571,99.891311,1.37,1.37,3.68,3.69,-1.21,-1.21,-7.33,-0.01
76,Exit long,2023-03-30 19:00,Max Hold,1775.81,0.058,99.96996,2.93,2.92,6.11,6.11,-0.92,-0.92,-4.41,0.00
76,Entry long,2023-03-28 06:00,Flip to Long,1723.62,0.058,99.96996,2.93,2.92,6.11,6.11,-0.92,-0.92,-4.41,0.00
77,Exit long,2023-04-01 15:00,Flip,1816.12,0.0553,99.896132,0.44,0.44,2.25,2.25,-0.2,-0.20,-3.97,0.00
77,Entry long,2023-03-31 13:00,Long Entry,1806.44,0.0553,99.896132,0.44,0.44,2.25,2.25,-0.2,-0.20,-3.97,0.00
78,Exit short,2023-04-02 06:00,Flip,1820.93,0.055,99.8866,-0.36,-0.36,0.53,0.53,-0.54,-0.54,-4.34,0.00
78,Entry short,2023-04-01 15:00,Flip to Short,1816.12,0.055,99.8866,-0.36,-0.36,0.53,0.53,-0.54,-0.54,-4.34,0.00
79,Exit long,2023-04-02 16:00,Flip,1796.61,0.0549,99.969057,-1.43,-1.43,0.15,0.15,-1.91,-1.91,-5.77,-0.01
79,Entry long,2023-04-02 06:00,Flip to Long,1820.93,0.0549,99.969057,-1.43,-1.43,0.15,0.15,-1.91,-1.91,-5.77,-0.01
80,Exit short,2023-04-03 08:00,Flip,1794,0.0556,99.891516,0.05,0.05,1.92,1.92,-0.41,-0.41,-5.73,-0.01
80,Entry short,2023-04-02 16:00,Flip to Short,1796.61,0.0556,99.891516,0.05,0.05,1.92,1.92,-0.41,-0.41,-5.73,-0.01
81,Exit long,2023-04-05 16:00,Flip,1896.6,0.0557,99.9258,5.61,5.61,8.36,8.36,-1.54,-1.54,-0.12,0.00
81,Entry long,2023-04-03 08:00,Flip to Long,1794,0.0557,99.9258,5.61,5.61,8.36,8.36,-1.54,-1.54,-0.12,0.00
82,Exit short,2023-04-07 01:00,Flip,1880.82,0.0527,99.95082,0.73,0.73,2.32,2.32,-1.17,-1.17,0.62,0.00
82,Entry short,2023-04-05 16:00,Flip to Short,1896.6,0.0527,99.95082,0.73,0.73,2.32,2.32,-1.17,-1.17,0.62,0.00
83,Exit long,2023-04-08 19:00,Flip,1850.19,0.0531,99.871542,-1.73,-1.73,0.01,0.01,-2.22,-2.22,-1.11,0.00
83,Entry long,2023-04-07 01:00,Flip to Long,1880.82,0.0531,99.871542,-1.73,-1.73,0.01,0.01,-2.22,-2.22,-1.11,0.00
84,Exit short,2023-04-09 19:00,Flip,1854.88,0.054,99.91026,-0.35,-0.35,1.56,1.56,-0.66,-0.66,-1.46,0.00
84,Entry short,2023-04-08 19:00,Flip to Short,1850.19,0.054,99.91026,-0.35,-0.35,1.56,1.56,-0.66,-0.66,-1.46,0.00
85,Exit long,2023-04-11 15:00,Flip,1909.78,0.0539,99.978032,2.86,2.86,4.43,4.43,-0.58,-0.58,1.4,0.00
85,Entry long,2023-04-09 19:00,Flip to Long,1854.88,0.0539,99.978032,2.86,2.86,4.43,4.43,-0.58,-0.58,1.4,0.00
86,Exit short,2023-04-12 14:00,Flip,1885.34,0.0523,99.881494,1.18,1.18,3.06,3.06,-0.47,-0.47,2.57,0.00
86,Entry short,2023-04-11 15:00,Flip to Short,1909.78,0.0523,99.881494,1.18,1.18,3.06,3.06,-0.47,-0.47,2.57,0.00
87,Exit long,2023-04-14 16:00,Flip,2060,0.053,99.92302,9.15,9.15,13.32,13.33,-0.11,-0.11,11.73,0.01
87,Entry long,2023-04-12 14:00,Flip to Long,1885.34,0.053,99.92302,9.15,9.15,13.32,13.33,-0.11,-0.11,11.73,0.01
88,Exit short,2023-04-16 19:00,Flip,2131.58,0.0485,99.91,-3.57,-3.57,0.87,0.87,-3.64,-3.64,8.15,0.01
88,Entry short,2023-04-14 16:00,Flip to Short,2060,0.0485,99.91,-3.57,-3.57,0.87,0.87,-3.64,-3.64,8.15,0.01
89,Exit long,2023-04-19 08:00,Max Hold,2073.1,0.0469,99.971102,-2.84,-2.84,0.63,0.63,-3.99,-3.99,5.31,0.01
89,Entry long,2023-04-16 19:00,Flip to Long,2131.58,0.0469,99.971102,-2.84,-2.84,0.63,0.63,-3.99,-3.99,5.31,0.01
90,Exit short,2023-04-20 13:00,Flip,1970.99,0.0503,99.926986,0.69,0.69,3.25,3.25,-1.02,-1.03,6,0.01
90,Entry short,2023-04-19 09:00,Short Entry,1986.62,0.0503,99.926986,0.69,0.69,3.25,3.25,-1.02,-1.03,6,0.01
91,Exit long,2023-04-23 02:00,Max Hold,1854.56,0.0507,99.929193,-6,-6.00,0.57,0.57,-7.6,-7.60,-0.001,0.00
91,Entry long,2023-04-20 13:00,Flip to Long,1970.99,0.0507,99.929193,-6,-6.00,0.57,0.57,-7.6,-7.60,-0.001,0.00
92,Exit long,2023-04-26 15:00,Max Hold,1945.23,0.0532,99.814904,3.57,3.57,4.66,4.66,-4.21,-4.22,3.57,0.00
92,Entry long,2023-04-24 01:00,Long Entry,1876.22,0.0532,99.814904,3.57,3.57,4.66,4.66,-4.21,-4.22,3.57,0.00
93,Exit short,2023-04-27 19:00,Flip,1926.45,0.0547,99.958233,-5.52,-5.52,2.43,2.43,-6.18,-6.18,-1.95,0.00
93,Entry short,2023-04-26 20:00,Short Entry,1827.39,0.0547,99.958233,-5.52,-5.52,2.43,2.43,-6.18,-6.18,-1.95,0.00
