Trade #,Type,Date and time,Signal,Price USDT,Position size (qty),Position size (value),Net P&L USDT,Net P&L %,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative P&L USDT,Cumulative P&L %
55,Exit short,2025-08-01 20:00,Max Hold,3517.57,0.0277,99.936337,2.4,2.40,2.55,2.55,-1.91,-1.91,41.47,0.04
55,Entry short,2025-08-01 09:00,Short Entry,3607.81,0.0277,99.936337,2.4,2.40,2.55,2.55,-1.91,-1.91,41.47,0.04
56,Exit short,2025-08-02 09:00,Max Hold,3489.81,0.0282,99.692076,1.18,1.18,2.95,2.96,-0.27,-0.27,42.65,0.04
56,Entry short,2025-08-01 22:00,Short Entry,3535.18,0.0282,99.692076,1.18,1.18,2.95,2.96,-0.27,-0.27,42.65,0.04
57,Exit short,2025-08-03 05:00,Max Hold,3443.12,0.0292,99.94722,-0.69,-0.69,1.97,1.97,-0.87,-0.87,41.96,0.04
57,Entry short,2025-08-02 18:00,Short Entry,3422.85,0.0292,99.94722,-0.69,-0.69,1.97,1.97,-0.87,-0.87,41.96,0.04
58,Exit long,2025-08-05 04:00,Max Hold,3650.4,0.0271,99.810926,-0.98,-0.99,1.36,1.36,-1.03,-1.04,40.98,0.04
58,Entry long,2025-08-04 17:00,Long Entry,3683.06,0.0271,99.810926,-0.98,-0.99,1.36,1.36,-1.03,-1.04,40.98,0.04
59,Exit long,2025-08-07 22:00,Max Hold,3869.6,0.0261,99.684513,1.21,1.21,1.69,1.70,-1.15,-1.15,42.19,0.04
59,Entry long,2025-08-07 11:00,Long Entry,3819.33,0.0261,99.684513,1.21,1.21,1.69,1.70,-1.15,-1.15,42.19,0.04
60,Exit long,2025-08-08 10:00,Max Hold,3898.81,0.0255,99.835815,-0.52,-0.52,1.32,1.32,-1.03,-1.03,41.67,0.04
60,Entry long,2025-08-07 23:00,Long Entry,3915.13,0.0255,99.835815,-0.52,-0.52,1.32,1.32,-1.03,-1.03,41.67,0.04
61,Exit long,2025-08-09 06:00,Max Hold,4180.74,0.0246,99.781782,2.96,2.97,3.98,3.99,-1.31,-1.31,44.64,0.04
61,Entry long,2025-08-08 19:00,Long Entry,4056.17,0.0246,99.781782,2.96,2.97,3.98,3.99,-1.31,-1.31,44.64,0.04
62,Exit long,2025-08-10 05:00,Max Hold,4249.99,0.0236,99.905172,0.29,0.29,2.28,2.28,-0.72,-0.72,44.93,0.04
62,Entry long,2025-08-09 18:00,Long Entry,4233.27,0.0236,99.905172,0.29,0.29,2.28,2.28,-0.72,-0.72,44.93,0.04
63,Exit long,2025-08-13 08:00,Max Hold,4624.29,0.0216,99.7974,-0.01,-0.01,1.28,1.29,-1.33,-1.33,44.92,0.04
63,Entry long,2025-08-12 21:00,Long Entry,4620.25,0.0216,99.7974,-0.01,-0.01,1.28,1.29,-1.33,-1.33,44.92,0.04
64,Exit long,2025-08-13 21:00,Max Hold,4716.6,0.0212,99.78416,0.11,0.11,0.92,0.92,-2.04,-2.04,45.03,0.05
64,Entry long,2025-08-13 10:00,Long Entry,4706.8,0.0212,99.78416,0.11,0.11,0.92,0.92,-2.04,-2.04,45.03,0.05
65,Exit short,2025-08-18 18:00,Max Hold,4341.35,0.0235,99.91166,-2.21,-2.21,0.6,0.60,-3.07,-3.07,42.81,0.04
65,Entry short,2025-08-18 07:00,Short Entry,4251.56,0.0235,99.91166,-2.21,-2.21,0.6,0.60,-3.07,-3.07,42.81,0.04
66,Exit long,2025-08-23 02:00,Max Hold,4779.5,0.0216,99.614664,3.52,3.53,5.93,5.95,-0.06,-0.06,46.34,0.05
66,Entry long,2025-08-22 15:00,Long Entry,4611.79,0.0216,99.614664,3.52,3.53,5.93,5.95,-0.06,-0.06,46.34,0.05
67,Exit long,2025-08-24 21:00,SL,4784.64,0.0203,99.536584,-2.51,-2.52,1.05,1.06,-4.13,-4.14,43.83,0.04
67,Entry long,2025-08-24 18:00,Long Entry,4903.28,0.0203,99.536584,-2.51,-2.52,1.05,1.06,-4.13,-4.14,43.83,0.04
68,Exit short,2025-08-26 08:00,Max Hold,4427.15,0.0229,99.59439,-1.89,-1.89,0.85,0.85,-2.45,-2.46,41.94,0.04
68,Entry short,2025-08-25 21:00,Short Entry,4349.1,0.0229,99.59439,-1.89,-1.89,0.85,0.85,-2.45,-2.46,41.94,0.04
69,Exit long,2025-09-12 17:00,Max Hold,4573.66,0.0219,99.789759,0.27,0.27,0.35,0.35,-1.25,-1.26,42.21,0.04
69,Entry long,2025-09-12 06:00,Long Entry,4556.61,0.0219,99.789759,0.27,0.27,0.35,0.35,-1.25,-1.26,42.21,0.04
70,Exit long,2025-09-13 05:00,Max Hold,4740.37,0.0216,99.604944,2.69,2.70,3.33,3.35,-0.35,-0.36,44.9,0.04
70,Entry long,2025-09-12 18:00,Long Entry,4611.34,0.0216,99.604944,2.69,2.70,3.33,3.35,-0.35,-0.36,44.9,0.04
71,Exit long,2025-09-13 20:00,Max Hold,4635.84,0.0211,99.761011,-2.04,-2.05,0.17,0.17,-2.69,-2.69,42.86,0.04
71,Entry long,2025-09-13 09:00,Long Entry,4728.01,0.0211,99.761011,-2.04,-2.05,0.17,0.17,-2.69,-2.69,42.86,0.04
72,Exit short,2025-09-17 02:00,Max Hold,4511.89,0.0225,99.997425,-1.62,-1.62,0.31,0.31,-1.82,-1.82,41.24,0.04
