Trade #,Type,Date and time,Signal,Price USDT,Position size (qty),Position size (value),Net P&L USDT,Net P&L %,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative P&L USDT,Cumulative P&L %
69,Entry short,2025-11-14 05:00,Short Entry,3170.38,0.0315,99.86697,4.53,4.53,5.29,5.29,-3.21,-3.21,31.52,0.03
70,Exit short,2025-11-22 03:00,Max Hold,2777.71,0.0333,99.991242,7.4,7.39,12.7,12.69,-5.6,-5.59,38.92,0.04
70,Entry short,2025-11-18 05:00,Short Entry,3002.74,0.0333,99.991242,7.4,7.39,12.7,12.69,-5.6,-5.59,38.92,0.04
71,Exit long,2025-11-27 22:00,Max Hold,2994.04,0.0352,99.792352,5.5,5.50,8.22,8.23,-2.64,-2.65,44.41,0.04
71,Entry long,2025-11-24 00:00,Long Entry,2835.01,0.0352,99.792352,5.5,5.50,8.22,8.23,-2.64,-2.65,44.41,0.04
72,Exit short,2025-12-03 10:00,Flip,3014.27,0.0353,99.784981,-6.72,-6.73,3.79,3.79,-7.4,-7.41,37.69,0.04
72,Entry short,2025-12-01 14:00,Short Entry,2826.77,0.0353,99.784981,-6.72,-6.73,3.79,3.79,-7.4,-7.41,37.69,0.04
73,Exit long,2025-12-05 12:00,Max Hold,3169.61,0.0331,99.772337,5.04,5.05,7.4,7.41,-0.11,-0.11,42.73,0.04
73,Entry long,2025-12-03 10:00,Flip to Long,3014.27,0.0331,99.772337,5.04,5.05,7.4,7.41,-0.11,-0.11,42.73,0.04
74,Exit short,2025-12-10 01:00,SL,3365.02,0.033,99.97548,-11.18,-11.17,4.1,4.10,-11.55,-11.54,31.56,0.03
74,Entry short,2025-12-06 19:00,Short Entry,3029.56,0.033,99.97548,-11.18,-11.17,4.1,4.10,-11.55,-11.54,31.56,0.03
75,Exit short,2025-12-16 22:00,Max Hold,2909.09,0.0325,99.775325,5.13,5.14,6.45,6.46,-3.53,-3.53,36.69,0.04
75,Entry short,2025-12-13 00:00,Short Entry,3070.01,0.0325,99.775325,5.13,5.14,6.45,6.46,-3.53,-3.53,36.69,0.04
