Trade #,Type,Date and time,Signal,Price USDT,Position size (qty),Position size (value),Net P&L USDT,Net P&L %,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative P&L USDT,Cumulative P&L %
397,Entry short,2025-11-25 09:00,Short Entry,2870.18,0.0348,99.882264,-1.88,-1.88,0.48,0.48,-3.07,-3.07,68.59,0.07
398,Exit long,2025-11-26 09:00,Max Hold,2911.82,0.0341,99.901065,-0.71,-0.71,1.8,1.80,-0.87,-0.87,67.88,0.07
398,Entry long,2025-11-25 22:00,Long Entry,2929.65,0.0341,99.901065,-0.71,-0.71,1.8,1.80,-0.87,-0.87,67.88,0.07
399,Exit short,2025-11-26 18:00,Flip,3025.66,0.0343,99.906982,-3.97,-3.98,0.83,0.83,-4.19,-4.19,63.91,0.06
399,Entry short,2025-11-26 11:00,Short Entry,2912.74,0.0343,99.906982,-3.97,-3.98,0.83,0.83,-4.19,-4.19,63.91,0.06
400,Exit long,2025-11-26 22:00,Max Hold,3020.64,0.033,99.84678,-0.27,-0.27,0.57,0.57,-0.68,-0.68,63.64,0.06
400,Entry long,2025-11-26 18:00,Flip to Long,3025.66,0.033,99.84678,-0.27,-0.27,0.57,0.57,-0.68,-0.68,63.64,0.06
401,Exit short,2025-11-28 02:00,Max Hold,2996.78,0.0333,99.725508,-0.17,-0.17,0.16,0.16,-1.67,-1.68,63.48,0.06
401,Entry short,2025-11-27 15:00,Short Entry,2994.76,0.0333,99.725508,-0.17,-0.17,0.16,0.16,-1.67,-1.68,63.48,0.06
402,Exit long,2025-11-28 22:00,Max Hold,3035.02,0.0326,99.732528,-0.89,-0.89,1.25,1.25,-1.68,-1.68,62.59,0.06
402,Entry long,2025-11-28 11:00,Long Entry,3059.28,0.0326,99.732528,-0.89,-0.89,1.25,1.25,-1.68,-1.68,62.59,0.06
403,Exit short,2025-11-29 19:00,Max Hold,2993.51,0.0332,99.706904,0.22,0.22,1.38,1.39,-0.44,-0.44,62.81,0.06
403,Entry short,2025-11-29 08:00,Short Entry,3003.22,0.0332,99.706904,0.22,0.22,1.38,1.39,-0.44,-0.44,62.81,0.06
404,Exit long,2025-12-01 01:00,SL,2834.82,0.0328,99.972104,-7.09,-7.08,0.02,0.02,-7.2,-7.20,55.72,0.06
