Trade #,Type,Date and time,Signal,Price USDT,Position size (qty),Position size (value),Net P&L USDT,Net P&L %,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative P&L USDT,Cumulative P&L %
12,Exit long,2023-02-16 20:00,Max Hold,1683.77,0.0614,99.977006,3.3,3.30,5.27,5.27,-0.35,-0.35,6.42,0.01
12,Entry long,2023-02-16 04:00,Long Entry,1628.29,0.0614,99.977006,3.3,3.30,5.27,5.27,-0.35,-0.35,6.42,0.01
13,Exit short,2023-03-04 02:00,Max Hold,1571.43,0.0644,99.933988,-1.37,-1.37,0.21,0.21,-1.87,-1.87,5.05,0.01
13,Entry short,2023-03-03 10:00,Short Entry,1551.77,0.0644,99.933988,-1.37,-1.37,0.21,0.21,-1.87,-1.87,5.05,0.01
14,Exit short,2023-03-10 20:00,Max Hold,1383.86,0.0672,99.982176,6.89,6.89,8.04,8.03,-0.13,-0.13,11.94,0.01
14,Entry short,2023-03-10 04:00,Short Entry,1487.83,0.0672,99.982176,6.89,6.89,8.04,8.03,-0.13,-0.13,11.94,0.01
15,Exit long,2023-03-13 23:00,Max Hold,1643.09,0.0639,99.954297,4.94,4.94,5.43,5.43,-0.26,-0.26,16.88,0.02
15,Entry long,2023-03-13 07:00,Long Entry,1564.23,0.0639,99.954297,4.94,4.94,5.43,5.43,-0.26,-0.26,16.88,0.02
16,Exit long,2023-03-15 11:00,Max Hold,1708.6,0.0594,99.854964,1.54,1.54,5.77,5.78,-1.29,-1.29,18.41,0.02
16,Entry long,2023-03-14 19:00,Long Entry,1681.06,0.0594,99.854964,1.54,1.54,5.77,5.78,-1.29,-1.29,18.41,0.02
17,Exit long,2023-03-19 01:00,Max Hold,1793.97,0.0549,99.931176,-1.54,-1.54,1.37,1.37,-4.18,-4.18,16.87,0.02
17,Entry long,2023-03-18 09:00,Long Entry,1820.24,0.0549,99.931176,-1.54,-1.54,1.37,1.37,-4.18,-4.18,16.87,0.02
18,Exit long,2023-04-06 01:00,Max Hold,1892.49,0.0522,99.857034,-1.17,-1.17,1.62,1.62,-1.66,-1.66,15.71,0.02
18,Entry long,2023-04-05 09:00,Long Entry,1912.97,0.0522,99.857034,-1.17,-1.17,1.62,1.62,-1.66,-1.66,15.71,0.02
19,Exit long,2023-04-12 01:00,Max Hold,1901.19,0.0521,99.971043,-1.02,-1.02,0.95,0.95,-1.37,-1.37,14.69,0.01
19,Entry long,2023-04-11 09:00,Long Entry,1918.83,0.0521,99.971043,-1.02,-1.02,0.95,0.95,-1.37,-1.37,14.69,0.01
20,Exit long,2023-04-14 10:00,Max Hold,2118.43,0.0504,99.85248,6.81,6.82,7.83,7.84,-0.36,-0.36,21.5,0.02
20,Entry long,2023-04-13 18:00,Long Entry,1981.2,0.0504,99.85248,6.81,6.82,7.83,7.84,-0.36,-0.36,21.5,0.02
21,Exit short,2023-04-20 09:00,Max Hold,1945.74,0.0503,99.926986,1.96,1.96,3.25,3.25,-1.02,-1.03,23.46,0.02
21,Entry short,2023-04-19 17:00,Short Entry,1986.62,0.0503,99.926986,1.96,1.96,3.25,3.25,-1.02,-1.03,23.46,0.02
22,Exit short,2023-04-22 18:00,Max Hold,1848.88,0.0531,99.87579,1.6,1.60,3.08,3.08,-0.61,-0.61,25.06,0.03
22,Entry short,2023-04-22 02:00,Short Entry,1880.9,0.0531,99.87579,1.6,1.60,3.08,3.08,-0.61,-0.61,25.06,0.03
23,Exit long,2023-04-27 13:00,Max Hold,1909.6,0.051,99.95898,-2.67,-2.67,0.11,0.11,-9.13,-9.12,22.39,0.02
23,Entry long,2023-04-26 21:00,Long Entry,1959.98,0.051,99.95898,-2.67,-2.67,0.11,0.11,-9.13,-9.12,22.39,0.02
24,Exit short,2023-05-02 20:00,Max Hold,1832.96,0.0551,99.851669,-1.24,-1.25,0.33,0.33,-1.61,-1.61,21.15,0.02
24,Entry short,2023-05-02 04:00,Short Entry,1812.19,0.0551,99.851669,-1.24,-1.25,0.33,0.33,-1.61,-1.61,21.15,0.02
25,Exit long,2023-05-06 15:00,Max Hold,1962.78,0.0513,99.810819,0.78,0.78,3.95,3.96,-0.4,-0.40,21.92,0.02
25,Entry long,2023-05-05 23:00,Long Entry,1945.63,0.0513,99.810819,0.78,0.78,3.95,3.96,-0.4,-0.40,21.92,0.02
26,Exit long,2023-05-24 04:00,Max Hold,1850.82,0.0536,99.961856,-0.86,-0.86,0.13,0.13,-1.36,-1.36,21.07,0.02
26,Entry long,2023-05-23 12:00,Long Entry,1864.96,0.0536,99.961856,-0.86,-0.86,0.13,0.13,-1.36,-1.36,21.07,0.02
27,Exit long,2023-05-29 23:00,Max Hold,1894.01,0.0524,99.893788,-0.75,-0.75,1.09,1.09,-1.38,-1.38,20.32,0.02
27,Entry long,2023-05-29 07:00,Long Entry,1906.37,0.0524,99.893788,-0.75,-0.75,1.09,1.09,-1.38,-1.38,20.32,0.02
28,Exit short,2023-06-06 16:00,Max Hold,1812.26,0.0549,99.8631,0.27,0.27,2.37,2.37,-0.3,-0.30,20.59,0.02
28,Entry short,2023-06-06 00:00,Short Entry,1819,0.0549,99.8631,0.27,0.27,2.37,2.37,-0.3,-0.30,20.59,0.02
29,Exit short,2023-06-07 13:00,Max Hold,1878.32,0.0554,99.975948,-4.18,-4.18,0.37,0.37,-5.22,-5.22,16.41,0.02
29,Entry short,2023-06-06 21:00,Short Entry,1804.62,0.0554,99.975948,-4.18,-4.18,0.37,0.37,-5.22,-5.22,16.41,0.02
30,Exit short,2023-06-11 05:00,Max Hold,1741.89,0.0559,99.911188,2.44,2.44,4.16,4.16,-0.19,-0.19,18.85,0.02
30,Entry short,2023-06-10 13:00,Short Entry,1787.32,0.0559,99.911188,2.44,2.44,4.16,4.16,-0.19,-0.19,18.85,0.02
31,Exit short,2023-06-15 21:00,Max Hold,1640.01,0.061,99.86981,-0.27,-0.27,0.66,0.66,-1.16,-1.16,18.58,0.02
31,Entry short,2023-06-15 05:00,Short Entry,1637.21,0.061,99.86981,-0.27,-0.27,0.66,0.66,-1.16,-1.16,18.58,0.02
32,Exit short,2023-06-16 16:00,Max Hold,1670.32,0.0609,99.976485,-1.85,-1.85,0.52,0.52,-2.39,-2.38,16.73,0.02
32,Entry short,2023-06-16 00:00,Short Entry,1641.65,0.0609,99.976485,-1.85,-1.85,0.52,0.52,-2.39,-2.38,16.73,0.02
33,Exit long,2023-06-18 06:00,Max Hold,1727.31,0.0568,99.910632,-1.9,-1.90,0.1,0.10,-2.54,-2.54,14.83,0.01
33,Entry long,2023-06-17 14:00,Long Entry,1758.99,0.0568,99.910632,-1.9,-1.90,0.1,0.10,-2.54,-2.54,14.83,0.01
34,Exit long,2023-06-22 01:00,Max Hold,1869.92,0.0555,99.82452,3.85,3.86,5.66,5.67,-0.06,-0.06,18.68,0.02
34,Entry long,2023-06-21 09:00,Long Entry,1798.64,0.0555,99.82452,3.85,3.86,5.66,5.67,-0.06,-0.06,18.68,0.02
35,Exit short,2023-07-08 00:00,Max Hold,1871.27,0.0542,99.988702,-1.53,-1.53,1.09,1.09,-1.82,-1.82,17.15,0.02
35,Entry short,2023-07-07 08:00,Short Entry,1844.81,0.0542,99.988702,-1.53,-1.53,1.09,1.09,-1.82,-1.82,17.15,0.02
36,Exit long,2023-07-14 16:00,Max Hold,1991.5,0.0517,99.914386,2.94,2.95,5.05,5.05,-0.17,-0.17,20.09,0.02
36,Entry long,2023-07-14 00:00,Long Entry,1932.58,0.0517,99.914386,2.94,2.95,5.05,5.05,-0.17,-0.17,20.09,0.02
37,Exit long,2023-07-15 09:00,Max Hold,1931.99,0.0499,99.839421,-3.53,-3.54,0.29,0.29,-5.24,-5.24,16.56,0.02
37,Entry long,2023-07-14 17:00,Long Entry,2000.79,0.0499,99.839421,-3.53,-3.54,0.29,0.29,-5.24,-5.24,16.56,0.02
38,Exit short,2023-07-18 19:00,Max Hold,1902.61,0.0531,99.969777,-1.16,-1.16,0.13,0.13,-2.02,-2.02,15.4,0.02
38,Entry short,2023-07-18 03:00,Short Entry,1882.67,0.0531,99.969777,-1.16,-1.16,0.13,0.13,-2.02,-2.02,15.4,0.02
39,Exit short,2023-08-02 04:00,Max Hold,1850.51,0.0547,99.861961,-1.46,-1.46,0.76,0.76,-1.79,-1.79,13.94,0.01
39,Entry short,2023-08-01 12:00,Short Entry,1825.63,0.0547,99.861961,-1.46,-1.46,0.76,0.76,-1.79,-1.79,13.94,0.01
40,Exit short,2023-08-18 01:00,Max Hold,1740.02,0.0556,99.8576,3.01,3.02,4.18,4.18,-0.43,-0.43,16.96,0.02
40,Entry short,2023-08-17 09:00,Short Entry,1796,0.0556,99.8576,3.01,3.02,4.18,4.18,-0.43,-0.43,16.96,0.02
41,Exit short,2023-08-19 00:00,Max Hold,1660.03,0.0594,99.8514,1.15,1.15,1.79,1.79,-1.12,-1.12,18.1,0.02
41,Entry short,2023-08-18 08:00,Short Entry,1681,0.0594,99.8514,1.15,1.15,1.79,1.79,-1.12,-1.12,18.1,0.02
42,Exit short,2023-08-23 18:00,Max Hold,1644.8,0.0615,99.95226,-1.3,-1.30,3.04,3.04,-2.09,-2.09,16.8,0.02
42,Entry short,2023-08-23 02:00,Short Entry,1625.24,0.0615,99.95226,-1.3,-1.30,3.04,3.04,-2.09,-2.09,16.8,0.02
43,Exit long,2023-08-30 15:00,Max Hold,1717.05,0.0581,99.997072,-0.34,-0.34,1.46,1.46,-0.81,-0.81,16.46,0.02
43,Entry long,2023-08-29 23:00,Long Entry,1721.12,0.0581,99.997072,-0.34,-0.34,1.46,1.46,-0.81,-0.81,16.46,0.02
44,Exit short,2023-09-02 18:00,Max Hold,1632.82,0.0622,99.8621,-1.8,-1.80,0.05,0.05,-2.07,-2.07,14.66,0.01
44,Entry short,2023-09-02 02:00,Short Entry,1605.5,0.0622,99.8621,-1.8,-1.80,0.05,0.05,-2.07,-2.07,14.66,0.01
45,Exit short,2023-09-12 11:00,Max Hold,1556.55,0.0629,99.932375,1.93,1.93,3.73,3.73,-0.63,-0.63,16.59,0.02
45,Entry short,2023-09-11 19:00,Short Entry,1588.75,0.0629,99.932375,1.93,1.93,3.73,3.73,-0.63,-0.63,16.59,0.02
46,Exit short,2023-09-22 14:00,Max Hold,1593.34,0.0634,99.887968,-1.23,-1.23,0.1,0.10,-1.33,-1.33,15.36,0.02
46,Entry short,2023-09-21 22:00,Short Entry,1575.52,0.0634,99.887968,-1.23,-1.23,0.1,0.10,-1.33,-1.33,15.36,0.02
47,Exit long,2023-09-28 12:00,Max Hold,1605.37,0.0613,99.852183,-1.54,-1.54,0.07,0.07,-2.89,-2.89,13.82,0.01
47,Entry long,2023-09-27 20:00,Long Entry,1628.91,0.0613,99.852183,-1.54,-1.54,0.07,0.07,-2.89,-2.89,13.82,0.01
48,Exit long,2023-09-29 16:00,Max Hold,1685.6,0.0605,99.946605,1.93,1.93,2.11,2.11,-0.65,-0.65,15.75,0.02
48,Entry long,2023-09-29 00:00,Long Entry,1652.01,0.0605,99.946605,1.93,1.93,2.11,2.11,-0.65,-0.65,15.75,0.02
49,Exit long,2023-10-02 23:00,Max Hold,1715.23,0.0576,99.883584,-1.19,-1.19,0.52,0.52,-1.83,-1.83,14.56,0.01
49,Entry long,2023-10-02 07:00,Long Entry,1734.09,0.0576,99.883584,-1.19,-1.19,0.52,0.52,-1.83,-1.83,14.56,0.01
50,Exit short,2023-10-10 10:00,Max Hold,1578.62,0.0628,99.950596,0.71,0.71,2.92,2.92,-0.46,-0.46,15.28,0.02
50,Entry short,2023-10-09 18:00,Short Entry,1591.57,0.0628,99.950596,0.71,0.71,2.92,2.92,-0.46,-0.46,15.28,0.02
51,Exit long,2023-10-21 09:00,Max Hold,1602.73,0.062,99.86774,-0.6,-0.60,1.14,1.14,-0.95,-0.95,14.68,0.01
51,Entry long,2023-10-20 17:00,Long Entry,1610.77,0.062,99.86774,-0.6,-0.60,1.14,1.14,-0.95,-0.95,14.68,0.01
52,Exit long,2023-10-22 18:00,Max Hold,1629.34,0.061,99.90641,-0.62,-0.62,0.72,0.72,-1,-1.00,14.06,0.01
52,Entry long,2023-10-22 02:00,Long Entry,1637.81,0.061,99.90641,-0.62,-0.62,0.72,0.72,-1,-1.00,14.06,0.01
53,Exit long,2023-10-24 02:00,Max Hold,1685.93,0.0596,99.860992,0.52,0.52,1.72,1.72,-0.9,-0.90,14.58,0.01
53,Entry long,2023-10-23 10:00,Long Entry,1675.52,0.0596,99.860992,0.52,0.52,1.72,1.72,-0.9,-0.90,14.58,0.01
54,Exit long,2023-10-24 22:00,Max Hold,1829.15,0.0582,99.880512,6.47,6.48,8.02,8.03,-0.16,-0.16,21.06,0.02
54,Entry long,2023-10-24 06:00,Long Entry,1716.16,0.0582,99.880512,6.47,6.48,8.02,8.03,-0.16,-0.16,21.06,0.02
55,Exit long,2023-11-06 04:00,Max Hold,1889.18,0.0529,99.972536,-0.13,-0.13,1.28,1.28,-1.36,-1.36,20.92,0.02
55,Entry long,2023-11-05 12:00,Long Entry,1889.84,0.0529,99.972536,-0.13,-0.13,1.28,1.28,-1.36,-1.36,20.92,0.02
56,Exit long,2023-11-10 15:00,Max Hold,2110.84,0.0502,99.898,5.96,5.97,7.46,7.46,-0.9,-0.90,26.88,0.03
56,Entry long,2023-11-09 23:00,Long Entry,1990,0.0502,99.898,5.96,5.97,7.46,7.46,-0.9,-0.90,26.88,0.03
57,Exit long,2023-11-11 10:00,Max Hold,2049.74,0.0474,99.79122,-2.73,-2.74,0.22,0.22,-4.05,-4.05,24.15,0.02
57,Entry long,2023-11-10 18:00,Long Entry,2105.3,0.0474,99.79122,-2.73,-2.74,0.22,0.22,-4.05,-4.05,24.15,0.02
58,Exit long,2023-12-03 19:00,Max Hold,2166.87,0.0465,99.883395,0.78,0.78,2.37,2.37,-0.98,-0.98,24.93,0.02
58,Entry long,2023-12-03 03:00,Long Entry,2148.03,0.0465,99.883395,0.78,0.78,2.37,2.37,-0.98,-0.98,24.93,0.02
59,Exit long,2023-12-04 23:00,Max Hold,2225.62,0.0453,99.929535,0.79,0.79,3.16,3.16,-1.16,-1.16,25.72,0.03
59,Entry long,2023-12-04 07:00,Long Entry,2205.95,0.0453,99.929535,0.79,0.79,3.16,3.16,-1.16,-1.16,25.72,0.03
60,Exit short,2023-12-12 03:00,Max Hold,2192.38,0.0448,99.910272,1.59,1.59,3.27,3.27,-1.25,-1.25,27.31,0.03
60,Entry short,2023-12-11 11:00,Short Entry,2230.14,0.0448,99.910272,1.59,1.59,3.27,3.27,-1.25,-1.25,27.31,0.03
61,Exit long,2023-12-28 16:00,Max Hold,2383.06,0.0426,99.897426,1.52,1.52,4.66,4.66,-0.45,-0.45,28.83,0.03
61,Entry long,2023-12-28 00:00,Long Entry,2345.01,0.0426,99.897426,1.52,1.52,4.66,4.66,-0.45,-0.45,28.83,0.03
62,Exit long,2024-01-03 01:00,Max Hold,2370.2,0.0418,99.991452,-1.02,-1.02,1.72,1.72,-1.71,-1.71,27.81,0.03
62,Entry long,2024-01-02 09:00,Long Entry,2392.14,0.0418,99.991452,-1.02,-1.02,1.72,1.72,-1.71,-1.71,27.81,0.03
63,Exit short,2024-01-04 14:00,Max Hold,2236.87,0.0449,99.87107,-0.66,-0.67,1.54,1.54,-1.05,-1.05,27.15,0.03
63,Entry short,2024-01-03 22:00,Short Entry,2224.3,0.0449,99.87107,-0.66,-0.67,1.54,1.54,-1.05,-1.05,27.15,0.03
64,Exit long,2024-01-09 20:00,Max Hold,2298.75,0.0424,99.862176,-2.49,-2.50,0.08,0.08,-3.02,-3.03,24.66,0.02
64,Entry long,2024-01-09 04:00,Long Entry,2355.24,0.0424,99.862176,-2.49,-2.50,0.08,0.08,-3.02,-3.03,24.66,0.02
65,Exit long,2024-01-11 23:00,Max Hold,2683.64,0.0392,99.855336,5.24,5.25,5.46,5.47,-0.22,-0.22,29.9,0.03
65,Entry long,2024-01-11 07:00,Long Entry,2547.33,0.0392,99.855336,5.24,5.25,5.46,5.47,-0.22,-0.22,29.9,0.03
66,Exit short,2024-01-19 20:00,Max Hold,2488.83,0.0409,99.769824,-2.12,-2.13,0.41,0.41,-2.36,-2.36,27.77,0.03
66,Entry short,2024-01-19 04:00,Short Entry,2439.36,0.0409,99.769824,-2.12,-2.13,0.41,0.41,-2.36,-2.36,27.77,0.03
67,Exit short,2024-01-23 10:00,Max Hold,2334.18,0.0418,99.87065,2.2,2.20,3.59,3.59,-0.72,-0.72,29.98,0.03
67,Entry short,2024-01-22 18:00,Short Entry,2389.25,0.0418,99.87065,2.2,2.20,3.59,3.59,-0.72,-0.72,29.98,0.03
68,Exit short,2024-01-24 09:00,Max Hold,2243.89,0.0435,99.780735,2.07,2.08,5.44,5.45,-0.21,-0.21,32.05,0.03
68,Entry short,2024-01-23 17:00,Short Entry,2293.81,0.0435,99.780735,2.07,2.08,5.44,5.45,-0.21,-0.21,32.05,0.03
69,Exit long,2024-01-31 17:00,Max Hold,2338.24,0.0422,99.961672,-1.39,-1.39,0.97,0.97,-1.85,-1.85,30.66,0.03
69,Entry long,2024-01-31 01:00,Long Entry,2368.76,0.0422,99.961672,-1.39,-1.39,0.97,0.97,-1.85,-1.85,30.66,0.03
70,Exit long,2024-02-07 21:00,Max Hold,2371.99,0.042,99.93228,-0.41,-0.41,0.4,0.40,-1.2,-1.20,30.25,0.03
70,Entry long,2024-02-07 05:00,Long Entry,2379.34,0.042,99.93228,-0.41,-0.41,0.4,0.40,-1.2,-1.20,30.25,0.03
71,Exit long,2024-02-08 19:00,Max Hold,2421.93,0.0413,99.820861,0.1,0.11,1.11,1.11,-0.33,-0.33,30.36,0.03
71,Entry long,2024-02-08 03:00,Long Entry,2416.97,0.0413,99.820861,0.1,0.11,1.11,1.11,-0.33,-0.33,30.36,0.03
72,Exit long,2024-02-09 16:00,Max Hold,2452.86,0.0407,99.815529,-0.08,-0.08,0.5,0.50,-1.7,-1.70,30.27,0.03
72,Entry long,2024-02-09 00:00,Long Entry,2452.47,0.0407,99.815529,-0.08,-0.08,0.5,0.50,-1.7,-1.70,30.27,0.03
73,Exit long,2024-02-10 12:00,Max Hold,2511.13,0.0399,99.823017,0.27,0.27,1.02,1.02,-1.11,-1.11,30.54,0.03
73,Entry long,2024-02-09 20:00,Long Entry,2501.83,0.0399,99.823017,0.27,0.27,1.02,1.02,-1.11,-1.11,30.54,0.03
74,Exit long,2024-02-13 18:00,Max Hold,2678.79,0.0383,99.9247,2.57,2.57,3.01,3.01,-0.26,-0.26,33.12,0.03
74,Entry long,2024-02-13 02:00,Long Entry,2609,0.0383,99.9247,2.57,2.57,3.01,3.01,-0.26,-0.26,33.12,0.03
75,Exit long,2024-02-14 12:00,Max Hold,2638.08,0.0372,99.81318,-1.78,-1.78,0.13,0.13,-3.68,-3.68,31.34,0.03
75,Entry long,2024-02-13 20:00,Long Entry,2683.15,0.0372,99.81318,-1.78,-1.78,0.13,0.13,-3.68,-3.68,31.34,0.03
76,Exit long,2024-02-15 10:00,Max Hold,2779.72,0.0363,99.736065,1.07,1.07,2.92,2.93,-0.76,-0.76,32.41,0.03
76,Entry long,2024-02-14 18:00,Long Entry,2747.55,0.0363,99.736065,1.07,1.07,2.92,2.93,-0.76,-0.76,32.41,0.03
77,Exit long,2024-02-16 15:00,Max Hold,2834.64,0.035,99.91695,-0.8,-0.80,0.52,0.52,-2.42,-2.42,31.6,0.03
77,Entry long,2024-02-15 23:00,Long Entry,2854.77,0.035,99.91695,-0.8,-0.80,0.52,0.52,-2.42,-2.42,31.6,0.03
78,Exit long,2024-02-20 07:00,Max Hold,2964.17,0.0342,99.9666,1.31,1.31,2.18,2.18,-1.24,-1.24,32.91,0.03
78,Entry long,2024-02-19 15:00,Long Entry,2923,0.0342,99.9666,1.31,1.31,2.18,2.18,-1.24,-1.24,32.91,0.03
79,Exit long,2024-02-28 02:00,Max Hold,3228.18,0.0309,99.703485,-0.05,-0.05,2.08,2.08,-0.72,-0.72,32.86,0.03
79,Entry long,2024-02-27 10:00,Long Entry,3226.65,0.0309,99.703485,-0.05,-0.05,2.08,2.08,-0.72,-0.72,32.86,0.03
80,Exit long,2024-02-29 09:00,Max Hold,3456.74,0.0299,99.690487,3.56,3.57,4.97,4.98,-5.47,-5.48,36.42,0.04
80,Entry long,2024-02-28 17:00,Long Entry,3334.13,0.0299,99.690487,3.56,3.57,4.97,4.98,-5.47,-5.48,36.42,0.04
81,Exit long,2024-03-06 04:00,SL,3377.53,0.027,99.78822,-8.69,-8.70,3.52,3.52,-13.3,-13.32,27.73,0.03
81,Entry long,2024-03-05 12:00,Long Entry,3695.86,0.027,99.78822,-8.69,-8.70,3.52,3.52,-13.3,-13.32,27.73,0.03
82,Exit short,2024-03-20 09:00,Max Hold,3237.27,0.0308,99.844976,0.04,0.04,2.68,2.69,-3.79,-3.80,27.77,0.03
82,Entry short,2024-03-19 17:00,Short Entry,3241.72,0.0308,99.844976,0.04,0.04,2.68,2.69,-3.79,-3.80,27.77,0.03
83,Exit long,2024-03-26 18:00,Max Hold,3667.62,0.0274,99.77436,0.62,0.62,1.13,1.13,-2.06,-2.06,28.39,0.03
83,Entry long,2024-03-26 02:00,Long Entry,3641.4,0.0274,99.77436,0.62,0.62,1.13,1.13,-2.06,-2.06,28.39,0.03
84,Exit short,2024-04-03 05:00,Max Hold,3271.43,0.0297,99.934857,2.67,2.68,4.49,4.49,-0.83,-0.83,31.06,0.03
84,Entry short,2024-04-02 13:00,Short Entry,3364.81,0.0297,99.934857,2.67,2.68,4.49,4.49,-0.83,-0.83,31.06,0.03
85,Exit short,2024-04-03 22:00,Max Hold,3314.37,0.0305,99.695655,-1.49,-1.50,1.95,1.96,-2.81,-2.82,29.57,0.03
85,Entry short,2024-04-03 06:00,Short Entry,3268.71,0.0305,99.695655,-1.49,-1.50,1.95,1.96,-2.81,-2.82,29.57,0.03
86,Exit long,2024-04-09 09:00,Max Hold,3696.68,0.0277,99.753794,2.54,2.55,3.66,3.67,-0.41,-0.41,32.11,0.03
86,Entry long,2024-04-08 17:00,Long Entry,3601.22,0.0277,99.753794,2.54,2.55,3.66,3.67,-0.41,-0.41,32.11,0.03
87,Exit short,2024-04-13 18:00,Max Hold,3267.04,0.03,99.8067,1.7,1.70,7.9,7.91,-0.54,-0.54,33.81,0.03
87,Entry short,2024-04-13 02:00,Short Entry,3326.89,0.03,99.8067,1.7,1.70,7.9,7.91,-0.54,-0.54,33.81,0.03
88,Exit short,2024-04-14 20:00,Max Hold,3026.32,0.0324,99.901188,1.75,1.75,9.4,9.41,-0.68,-0.68,35.56,0.04
88,Entry short,2024-04-14 04:00,Short Entry,3083.37,0.0324,99.901188,1.75,1.75,9.4,9.41,-0.68,-0.68,35.56,0.04
89,Exit long,2024-04-29 03:00,Max Hold,3342.97,0.0302,99.933008,0.92,0.92,1.66,1.66,-1.15,-1.15,36.48,0.04
89,Entry long,2024-04-28 11:00,Long Entry,3309.04,0.0302,99.933008,0.92,0.92,1.66,1.66,-1.15,-1.15,36.48,0.04
90,Exit short,2024-05-01 14:00,Max Hold,2993.29,0.0334,99.935806,-0.14,-0.14,2.41,2.41,-1.56,-1.56,36.34,0.04
90,Entry short,2024-04-30 22:00,Short Entry,2992.09,0.0334,99.935806,-0.14,-0.14,2.41,2.41,-1.56,-1.56,36.34,0.04
91,Exit short,2024-05-02 08:00,Max Hold,2970.61,0.0348,99.823104,-3.66,-3.66,1.83,1.83,-5.15,-5.15,32.69,0.03
91,Entry short,2024-05-01 16:00,Short Entry,2868.48,0.0348,99.823104,-3.66,-3.66,1.83,1.83,-5.15,-5.15,32.69,0.03
92,Exit long,2024-05-18 13:00,Max Hold,3100.69,0.0324,99.737568,0.62,0.63,1.49,1.49,-0.9,-0.90,33.31,0.03
92,Entry long,2024-05-17 21:00,Long Entry,3078.32,0.0324,99.737568,0.62,0.63,1.49,1.49,-0.9,-0.90,33.31,0.03
93,Exit long,2024-05-21 20:00,Max Hold,3779.63,0.029,99.71041,9.79,9.82,11.33,11.35,-0.57,-0.58,43.11,0.04
93,Entry long,2024-05-21 04:00,Long Entry,3438.29,0.029,99.71041,9.79,9.82,11.33,11.35,-0.57,-0.58,43.11,0.04
