Trade #,Type,Date and time,Signal,Price USDT,Position size (qty),Position size (value),Net P&L USDT,Net P&L %,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative P&L USDT,Cumulative P&L %
293,Entry short,2023-09-01 17:00,Flip to Short,1624.86,0.0615,99.92889,-0.21,-0.21,1.45,1.45,-0.81,-0.81,50.22,0.05
294,Exit long,2023-09-02 11:00,Max Hold,1633.57,0.0614,99.975164,0.33,0.33,0.51,0.51,-0.2,-0.20,50.54,0.05
294,Entry long,2023-09-01 22:00,Flip to Long,1628.26,0.0614,99.975164,0.33,0.33,0.51,0.51,-0.2,-0.20,50.54,0.05
295,Exit short,2023-09-05 10:00,Flip,1631.3,0.0612,99.845352,0.01,0.01,1.41,1.41,-0.26,-0.26,50.55,0.05
295,Entry short,2023-09-04 12:00,Short Entry,1631.46,0.0612,99.845352,0.01,0.01,1.41,1.41,-0.26,-0.26,50.55,0.05
296,Exit long,2023-09-05 11:00,Max Hold,1632.49,0.0613,99.99869,0.07,0.07,0.44,0.44,-0.02,-0.02,50.62,0.05
296,Entry long,2023-09-05 10:00,Flip to Long,1631.3,0.0613,99.99869,0.07,0.07,0.44,0.44,-0.02,-0.02,50.62,0.05
297,Exit short,2023-09-07 01:00,Flip,1633.16,0.0614,99.9592,-0.32,-0.32,1.3,1.31,-3.19,-3.19,50.3,0.05
297,Entry short,2023-09-06 06:00,Short Entry,1628,0.0614,99.9592,-0.32,-0.32,1.3,1.31,-3.19,-3.19,50.3,0.05
298,Exit long,2023-09-07 04:00,Max Hold,1639.44,0.0612,99.949392,0.38,0.38,0.4,0.40,-0.13,-0.13,50.69,0.05
298,Entry long,2023-09-07 01:00,Flip to Long,1633.16,0.0612,99.949392,0.38,0.38,0.4,0.40,-0.13,-0.13,50.69,0.05
299,Exit short,2023-09-07 19:00,Flip,1635.8,0.0612,99.845964,-0.27,-0.27,0.54,0.54,-0.58,-0.58,50.42,0.05
299,Entry short,2023-09-07 10:00,Short Entry,1631.47,0.0612,99.845964,-0.27,-0.27,0.54,0.54,-0.58,-0.58,50.42,0.05
300,Exit long,2023-09-08 08:00,Max Hold,1646.1,0.0611,99.94738,0.63,0.63,1.46,1.46,-0.21,-0.21,51.05,0.05
300,Entry long,2023-09-07 19:00,Flip to Long,1635.8,0.0611,99.94738,0.63,0.63,1.46,1.46,-0.21,-0.21,51.05,0.05
301,Exit short,2023-09-09 08:00,Max Hold,1633.73,0.0611,99.883836,0.06,0.06,1.21,1.21,-0.21,-0.21,51.11,0.05
301,Entry short,2023-09-08 10:00,Short Entry,1634.76,0.0611,99.883836,0.06,0.06,1.21,1.21,-0.21,-0.21,51.11,0.05
302,Exit long,2023-09-09 14:00,Flip,1630.58,0.0611,99.847176,-0.22,-0.22,0.07,0.07,-0.32,-0.32,50.89,0.05
302,Entry long,2023-09-09 10:00,Long Entry,1634.16,0.0611,99.847176,-0.22,-0.22,0.07,0.07,-0.32,-0.32,50.89,0.05
303,Exit short,2023-09-09 17:00,Flip,1634.74,0.0613,99.954554,-0.26,-0.26,0.1,0.10,-0.39,-0.39,50.64,0.05
303,Entry short,2023-09-09 14:00,Flip to Short,1630.58,0.0613,99.954554,-0.26,-0.26,0.1,0.10,-0.39,-0.39,50.64,0.05
304,Exit long,2023-09-10 02:00,Flip,1630.4,0.0611,99.882614,-0.27,-0.27,0.11,0.11,-0.55,-0.55,50.37,0.05
304,Entry long,2023-09-09 17:00,Flip to Long,1634.74,0.0611,99.882614,-0.27,-0.27,0.11,0.11,-0.55,-0.55,50.37,0.05
305,Exit short,2023-09-10 08:00,Max Hold,1624.14,0.0613,99.94352,0.38,0.38,0.81,0.81,-0.03,-0.03,50.75,0.05
305,Entry short,2023-09-10 02:00,Flip to Short,1630.4,0.0613,99.94352,0.38,0.38,0.81,0.81,-0.03,-0.03,50.75,0.05
306,Exit long,2023-09-11 09:00,Flip,1606.05,0.0619,99.951787,-0.54,-0.54,0.03,0.03,-0.72,-0.72,50.22,0.05
306,Entry long,2023-09-11 07:00,Long Entry,1614.73,0.0619,99.951787,-0.54,-0.54,0.03,0.03,-0.72,-0.72,50.22,0.05
307,Exit short,2023-09-12 04:00,Flip,1584.08,0.0622,99.89631,1.37,1.37,4.82,4.82,-0.09,-0.09,51.58,0.05
307,Entry short,2023-09-11 09:00,Flip to Short,1606.05,0.0622,99.89631,1.37,1.37,4.82,4.82,-0.09,-0.09,51.58,0.05
308,Exit long,2023-09-12 05:00,Max Hold,1581.57,0.0631,99.955448,-0.16,-0.16,0.55,0.55,-0.23,-0.23,51.42,0.05
308,Entry long,2023-09-12 04:00,Flip to Long,1584.08,0.0631,99.955448,-0.16,-0.16,0.55,0.55,-0.23,-0.23,51.42,0.05
309,Exit short,2023-09-13 10:00,Flip,1599.91,0.0631,99.934625,-1.02,-1.02,0.17,0.17,-1.2,-1.20,50.4,0.05
309,Entry short,2023-09-13 06:00,Short Entry,1583.75,0.0631,99.934625,-1.02,-1.02,0.17,0.17,-1.2,-1.20,50.4,0.05
310,Exit long,2023-09-14 04:00,Max Hold,1619.36,0.0625,99.994375,1.21,1.21,2.44,2.44,-0.59,-0.59,51.62,0.05
310,Entry long,2023-09-13 10:00,Flip to Long,1599.91,0.0625,99.994375,1.21,1.21,2.44,2.44,-0.59,-0.59,51.62,0.05
311,Exit short,2023-09-15 19:00,Max Hold,1618.46,0.0614,99.869556,0.5,0.50,1.02,1.02,-0.53,-0.53,52.11,0.05
311,Entry short,2023-09-14 21:00,Short Entry,1626.54,0.0614,99.869556,0.5,0.50,1.02,1.02,-0.53,-0.53,52.11,0.05
312,Exit long,2023-09-16 09:00,Flip,1634.09,0.0609,99.916194,-0.4,-0.40,0.75,0.75,-0.49,-0.49,51.71,0.05
312,Entry long,2023-09-16 00:00,Long Entry,1640.66,0.0609,99.916194,-0.4,-0.40,0.75,0.75,-0.49,-0.49,51.71,0.05
313,Exit short,2023-09-16 22:00,Max Hold,1636.26,0.0611,99.842899,-0.13,-0.13,0.23,0.23,-0.3,-0.30,51.58,0.05
313,Entry short,2023-09-16 09:00,Flip to Short,1634.09,0.0611,99.842899,-0.13,-0.13,0.23,0.23,-0.3,-0.30,51.58,0.05
314,Exit long,2023-09-18 22:00,Flip,1639.55,0.0613,99.879768,0.62,0.62,2.41,2.41,-0.21,-0.21,52.2,0.05
314,Entry long,2023-09-18 04:00,Long Entry,1629.36,0.0613,99.879768,0.62,0.62,2.41,2.41,-0.21,-0.21,52.2,0.05
315,Exit short,2023-09-19 02:00,Max Hold,1632.27,0.0609,99.848595,0.44,0.44,0.88,0.89,-0.12,-0.12,52.64,0.05
315,Entry short,2023-09-18 22:00,Flip to Short,1639.55,0.0609,99.848595,0.44,0.44,0.88,0.89,-0.12,-0.12,52.64,0.05
316,Exit long,2023-09-19 21:00,Flip,1641.6,0.0605,99.992585,-0.68,-0.68,0.37,0.37,-1.18,-1.18,51.96,0.05
316,Entry long,2023-09-19 10:00,Long Entry,1652.77,0.0605,99.992585,-0.68,-0.68,0.37,0.37,-1.18,-1.18,51.96,0.05
317,Exit short,2023-09-20 08:00,Max Hold,1633.84,0.0609,99.97344,0.47,0.47,0.73,0.73,-0.43,-0.43,52.44,0.05
317,Entry short,2023-09-19 21:00,Flip to Short,1641.6,0.0609,99.97344,0.47,0.47,0.73,0.73,-0.43,-0.43,52.44,0.05
318,Exit long,2023-09-21 09:00,Flip,1616.12,0.0616,99.988504,-0.44,-0.44,0,0.00,-0.46,-0.46,52,0.05
318,Entry long,2023-09-21 06:00,Long Entry,1623.19,0.0616,99.988504,-0.44,-0.44,0,0.00,-0.46,-0.46,52,0.05
319,Exit short,2023-09-22 01:00,Flip,1590.37,0.0618,99.876216,1.59,1.59,3.13,3.13,-0.08,-0.08,53.59,0.05
319,Entry short,2023-09-21 09:00,Flip to Short,1616.12,0.0618,99.876216,1.59,1.59,3.13,3.13,-0.08,-0.08,53.59,0.05
320,Exit long,2023-09-22 04:00,Max Hold,1593.92,0.0628,99.875236,0.22,0.22,0.34,0.34,-0.37,-0.37,53.81,0.05
320,Entry long,2023-09-22 01:00,Flip to Long,1590.37,0.0628,99.875236,0.22,0.22,0.34,0.34,-0.37,-0.37,53.81,0.05
321,Exit short,2023-09-24 18:00,Flip,1597.55,0.0628,99.874608,-0.45,-0.45,0.06,0.06,-0.67,-0.67,53.36,0.05
321,Entry short,2023-09-24 17:00,Short Entry,1590.36,0.0628,99.874608,-0.45,-0.45,0.06,0.06,-0.67,-0.67,53.36,0.05
322,Exit long,2023-09-24 19:00,Flip,1588.95,0.0625,99.846875,-0.54,-0.54,0.1,0.10,-1.32,-1.32,52.82,0.05
322,Entry long,2023-09-24 18:00,Flip to Long,1597.55,0.0625,99.846875,-0.54,-0.54,0.1,0.10,-1.32,-1.32,52.82,0.05
323,Exit short,2023-09-25 15:00,Max Hold,1575.15,0.0629,99.944955,0.87,0.87,1.69,1.70,-0.11,-0.11,53.69,0.05
323,Entry short,2023-09-24 19:00,Flip to Short,1588.95,0.0629,99.944955,0.87,0.87,1.69,1.70,-0.11,-0.11,53.69,0.05
324,Exit long,2023-09-26 14:00,Flip,1584.02,0.0628,99.852628,-0.38,-0.38,0.59,0.59,-0.71,-0.71,53.31,0.05
324,Entry long,2023-09-25 17:00,Long Entry,1590.01,0.0628,99.852628,-0.38,-0.38,0.59,0.59,-0.71,-0.71,53.31,0.05
325,Exit short,2023-09-26 15:00,Max Hold,1586.22,0.0631,99.951662,-0.14,-0.14,0.16,0.16,-0.18,-0.18,53.17,0.05
325,Entry short,2023-09-26 14:00,Flip to Short,1584.02,0.0631,99.951662,-0.14,-0.14,0.16,0.16,-0.18,-0.18,53.17,0.05
326,Exit long,2023-09-27 18:00,Flip,1596.5,0.0627,99.89991,0.2,0.20,2.55,2.55,-0.3,-0.30,53.37,0.05
326,Entry long,2023-09-27 00:00,Long Entry,1593.3,0.0627,99.89991,0.2,0.20,2.55,2.55,-0.3,-0.30,53.37,0.05
327,Exit short,2023-09-27 22:00,Max Hold,1594.9,0.0626,99.9409,0.1,0.10,0.87,0.87,-0.19,-0.19,53.47,0.05
327,Entry short,2023-09-27 18:00,Flip to Short,1596.5,0.0626,99.9409,0.1,0.10,0.87,0.87,-0.19,-0.19,53.47,0.05
328,Exit long,2023-09-29 04:00,Flip,1650.82,0.0619,99.855223,2.33,2.33,3.39,3.40,-0.26,-0.26,55.8,0.06
328,Entry long,2023-09-28 06:00,Long Entry,1613.17,0.0619,99.855223,2.33,2.33,3.39,3.40,-0.26,-0.26,55.8,0.06
329,Exit short,2023-09-29 05:00,Max Hold,1653.7,0.0605,99.87461,-0.18,-0.18,0.17,0.17,-0.19,-0.19,55.62,0.06
329,Entry short,2023-09-29 04:00,Flip to Short,1650.82,0.0605,99.87461,-0.18,-0.18,0.17,0.17,-0.19,-0.19,55.62,0.06
330,Exit long,2023-09-29 13:00,Flip,1672.74,0.0593,99.95608,-0.76,-0.76,0.02,0.02,-1.22,-1.22,54.86,0.05
330,Entry long,2023-09-29 08:00,Long Entry,1685.6,0.0593,99.95608,-0.76,-0.76,0.02,0.02,-1.22,-1.22,54.86,0.05
331,Exit short,2023-09-30 06:00,Max Hold,1672.76,0.0597,99.862578,-0.002,0.00,1.08,1.08,-0.67,-0.67,54.86,0.05
331,Entry short,2023-09-29 13:00,Flip to Short,1672.74,0.0597,99.862578,-0.002,0.00,1.08,1.08,-0.67,-0.67,54.86,0.05
332,Exit long,2023-10-01 16:00,Flip,1683.13,0.0592,99.923088,-0.28,-0.28,0.15,0.15,-0.66,-0.66,54.58,0.05
332,Entry long,2023-10-01 12:00,Long Entry,1687.89,0.0592,99.923088,-0.28,-0.28,0.15,0.15,-0.66,-0.66,54.58,0.05
333,Exit short,2023-10-01 23:00,Flip,1734.09,0.0594,99.977922,-3.03,-3.03,0.98,0.98,-5.75,-5.76,51.55,0.05
333,Entry short,2023-10-01 16:00,Flip to Short,1683.13,0.0594,99.977922,-3.03,-3.03,0.98,0.98,-5.75,-5.76,51.55,0.05
334,Exit long,2023-10-02 10:00,Max Hold,1730.9,0.0576,99.883584,-0.18,-0.18,0.57,0.57,-1.39,-1.39,51.36,0.05
334,Entry long,2023-10-01 23:00,Flip to Long,1734.09,0.0576,99.883584,-0.18,-0.18,0.57,0.57,-1.39,-1.39,51.36,0.05
335,Exit short,2023-10-03 13:00,Max Hold,1655.41,0.0583,99.997909,3.49,3.49,5.55,5.55,-0.08,-0.08,54.85,0.05
335,Entry short,2023-10-02 15:00,Short Entry,1715.23,0.0583,99.997909,3.49,3.49,5.55,5.55,-0.08,-0.08,54.85,0.05
336,Exit long,2023-10-04 19:00,Max Hold,1643.1,0.0603,99.865845,-0.79,-0.79,0.2,0.20,-2.48,-2.49,54.06,0.05
336,Entry long,2023-10-03 21:00,Long Entry,1656.15,0.0603,99.865845,-0.79,-0.79,0.2,0.20,-2.48,-2.49,54.06,0.05
337,Exit short,2023-10-06 03:00,Flip,1622.7,0.0619,99.86327,-0.58,-0.58,0.33,0.33,-0.71,-0.71,53.48,0.05
337,Entry short,2023-10-05 17:00,Short Entry,1613.3,0.0619,99.86327,-0.58,-0.58,0.33,0.33,-0.71,-0.71,53.48,0.05
338,Exit long,2023-10-06 15:00,Max Hold,1633.51,0.0616,99.95832,0.66,0.67,1.03,1.03,-0.75,-0.75,54.14,0.05
338,Entry long,2023-10-06 03:00,Flip to Long,1622.7,0.0616,99.95832,0.66,0.67,1.03,1.03,-0.75,-0.75,54.14,0.05
339,Exit short,2023-10-08 06:00,Max Hold,1628.54,0.0611,99.9596,0.45,0.45,0.82,0.82,-0.41,-0.41,54.6,0.05
339,Entry short,2023-10-07 08:00,Short Entry,1636,0.0611,99.9596,0.45,0.45,0.82,0.82,-0.41,-0.41,54.6,0.05
340,Exit long,2023-10-09 07:00,Flip,1627.89,0.0611,99.908887,-0.45,-0.45,0.22,0.22,-0.77,-0.77,54.15,0.05
340,Entry long,2023-10-08 19:00,Long Entry,1635.17,0.0611,99.908887,-0.45,-0.45,0.22,0.22,-0.77,-0.77,54.15,0.05
341,Exit short,2023-10-09 17:00,Max Hold,1568.67,0.0614,99.952446,3.64,3.64,5.13,5.13,-0.0005,0.00,57.79,0.06
341,Entry short,2023-10-09 07:00,Flip to Short,1627.89,0.0614,99.952446,3.64,3.64,5.13,5.13,-0.0005,0.00,57.79,0.06
342,Exit long,2023-10-10 18:00,Flip,1561.9,0.0629,99.965083,-1.72,-1.72,0.32,0.32,-2.06,-2.06,56.07,0.06
342,Entry long,2023-10-10 03:00,Long Entry,1589.27,0.0629,99.965083,-1.72,-1.72,0.32,0.32,-2.06,-2.06,56.07,0.06
343,Exit short,2023-10-10 23:00,Flip,1567.38,0.064,99.9616,-0.35,-0.35,1.04,1.04,-0.45,-0.45,55.71,0.06
343,Entry short,2023-10-10 18:00,Flip to Short,1561.9,0.064,99.9616,-0.35,-0.35,1.04,1.04,-0.45,-0.45,55.71,0.06
344,Exit long,2023-10-11 01:00,Max Hold,1573.56,0.0638,99.998844,0.39,0.39,0.48,0.48,-0.09,-0.09,56.11,0.06
344,Entry long,2023-10-10 23:00,Flip to Long,1567.38,0.0638,99.998844,0.39,0.39,0.48,0.48,-0.09,-0.09,56.11,0.06
345,Exit short,2023-10-13 01:00,Flip,1543.64,0.0648,99.855504,-0.17,-0.17,1.72,1.72,-0.91,-0.91,55.93,0.06
345,Entry short,2023-10-12 10:00,Short Entry,1540.98,0.0648,99.855504,-0.17,-0.17,1.72,1.72,-0.91,-0.91,55.93,0.06
346,Exit long,2023-10-13 08:00,Max Hold,1548.66,0.0647,99.873508,0.32,0.32,0.69,0.69,-0.41,-0.41,56.26,0.06
346,Entry long,2023-10-13 01:00,Flip to Long,1543.64,0.0647,99.873508,0.32,0.32,0.69,0.69,-0.41,-0.41,56.26,0.06
347,Exit short,2023-10-14 16:00,Flip,1555.65,0.0646,99.94266,-0.55,-0.55,0.21,0.21,-0.69,-0.69,55.7,0.06
347,Entry short,2023-10-14 09:00,Short Entry,1547.1,0.0646,99.94266,-0.55,-0.55,0.21,0.21,-0.69,-0.69,55.7,0.06
348,Exit long,2023-10-15 01:00,Flip,1551.63,0.0642,99.87273,-0.26,-0.26,0.39,0.39,-0.44,-0.44,55.44,0.06
348,Entry long,2023-10-14 16:00,Flip to Long,1555.65,0.0642,99.87273,-0.26,-0.26,0.39,0.39,-0.44,-0.44,55.44,0.06
349,Exit short,2023-10-15 07:00,Max Hold,1552.83,0.0644,99.924972,-0.08,-0.08,0.07,0.07,-0.35,-0.35,55.37,0.06
349,Entry short,2023-10-15 01:00,Flip to Short,1551.63,0.0644,99.924972,-0.08,-0.08,0.07,0.07,-0.35,-0.35,55.37,0.06
350,Exit long,2023-10-15 23:00,Flip,1554.29,0.0641,99.981257,-0.35,-0.35,0.46,0.46,-0.5,-0.50,55.01,0.06
350,Entry long,2023-10-15 20:00,Long Entry,1559.77,0.0641,99.981257,-0.35,-0.35,0.46,0.46,-0.5,-0.50,55.01,0.06
351,Exit short,2023-10-16 06:00,Flip,1584.53,0.0643,99.940847,-1.95,-1.95,0.13,0.13,-2.2,-2.20,53.07,0.05
351,Entry short,2023-10-15 23:00,Flip to Short,1554.29,0.0643,99.940847,-1.95,-1.95,0.13,0.13,-2.2,-2.20,53.07,0.05
352,Exit long,2023-10-16 18:00,Flip,1578.11,0.0631,99.983843,-0.41,-0.41,3.63,3.63,-1.23,-1.23,52.66,0.05
352,Entry long,2023-10-16 06:00,Flip to Long,1584.53,0.0631,99.983843,-0.41,-0.41,3.63,3.63,-1.23,-1.23,52.66,0.05
353,Exit short,2023-10-16 19:00,Flip,1588.82,0.0633,99.894363,-0.68,-0.68,0.01,0.01,-0.72,-0.72,51.98,0.05
353,Entry short,2023-10-16 18:00,Flip to Short,1578.11,0.0633,99.894363,-0.68,-0.68,0.01,0.01,-0.72,-0.72,51.98,0.05
354,Exit long,2023-10-16 20:00,Max Hold,1589.16,0.0629,99.936778,0.02,0.02,0.82,0.82,-0.21,-0.21,52,0.05
354,Entry long,2023-10-16 19:00,Flip to Long,1588.82,0.0629,99.936778,0.02,0.02,0.82,0.82,-0.21,-0.21,52,0.05
355,Exit short,2023-10-18 02:00,Max Hold,1567.18,0.0629,99.917279,1.34,1.34,2.99,2.99,-0.33,-0.33,53.34,0.05
355,Entry short,2023-10-17 04:00,Short Entry,1588.51,0.0629,99.917279,1.34,1.34,2.99,2.99,-0.33,-0.33,53.34,0.05
356,Exit long,2023-10-18 19:00,Flip,1568.28,0.0634,99.971022,-0.54,-0.54,0.51,0.51,-0.74,-0.74,52.8,0.05
356,Entry long,2023-10-18 09:00,Long Entry,1576.83,0.0634,99.971022,-0.54,-0.54,0.51,0.51,-0.74,-0.74,52.8,0.05
357,Exit short,2023-10-19 07:00,Max Hold,1550.65,0.0637,99.899436,1.12,1.12,1.86,1.87,-0.0005,0.00,53.92,0.05
357,Entry short,2023-10-18 19:00,Flip to Short,1568.28,0.0637,99.899436,1.12,1.12,1.86,1.87,-0.0005,0.00,53.92,0.05
358,Exit long,2023-10-20 12:00,Max Hold,1612.52,0.0643,99.895194,3.79,3.79,4.91,4.92,-0.09,-0.09,57.71,0.06
358,Entry long,2023-10-19 14:00,Long Entry,1553.58,0.0643,99.895194,3.79,3.79,4.91,4.92,-0.09,-0.09,57.71,0.06
359,Exit short,2023-10-21 16:00,Flip,1627.64,0.0623,99.876245,-1.53,-1.53,0.74,0.74,-1.61,-1.61,56.19,0.06
359,Entry short,2023-10-21 00:00,Short Entry,1603.15,0.0623,99.876245,-1.53,-1.53,0.74,0.74,-1.61,-1.61,56.19,0.06
360,Exit long,2023-10-21 22:00,Max Hold,1627.88,0.0614,99.937096,0.01,0.01,0.99,0.99,-0.52,-0.52,56.2,0.06
360,Entry long,2023-10-21 16:00,Flip to Long,1627.64,0.0614,99.937096,0.01,0.01,0.99,0.99,-0.52,-0.52,56.2,0.06
361,Exit short,2023-10-22 07:00,Flip,1644.34,0.0615,99.9252,-1.2,-1.20,0.1,0.10,-1.58,-1.58,55,0.05
361,Entry short,2023-10-22 03:00,Short Entry,1624.8,0.0615,99.9252,-1.2,-1.20,0.1,0.10,-1.58,-1.58,55,0.05
362,Exit long,2023-10-22 08:00,Flip,1629.43,0.0608,99.975872,-0.91,-0.91,0.03,0.03,-1.34,-1.34,54.09,0.05
362,Entry long,2023-10-22 07:00,Flip to Long,1644.34,0.0608,99.975872,-0.91,-0.91,0.03,0.03,-1.34,-1.34,54.09,0.05
363,Exit short,2023-10-22 23:00,Flip,1665.91,0.0613,99.884059,-2.24,-2.24,0.58,0.58,-2.33,-2.34,51.85,0.05
363,Entry short,2023-10-22 08:00,Flip to Short,1629.43,0.0613,99.884059,-2.24,-2.24,0.58,0.58,-2.33,-2.34,51.85,0.05
364,Exit long,2023-10-23 01:00,Max Hold,1672.22,0.06,99.9546,0.38,0.38,0.65,0.65,-0.58,-0.58,52.23,0.05
364,Entry long,2023-10-22 23:00,Flip to Long,1665.91,0.06,99.9546,0.38,0.38,0.65,0.65,-0.58,-0.58,52.23,0.05
365,Exit short,2023-10-23 20:00,Flip,1707.85,0.0596,99.889004,-1.9,-1.90,0.8,0.80,-2.15,-2.15,50.33,0.05
365,Entry short,2023-10-23 12:00,Short Entry,1675.99,0.0596,99.889004,-1.9,-1.90,0.8,0.80,-2.15,-2.15,50.33,0.05
366,Exit long,2023-10-24 10:00,Max Hold,1825.85,0.0585,99.909225,6.9,6.91,8.32,8.32,-0.31,-0.31,57.23,0.06
366,Entry long,2023-10-23 20:00,Flip to Long,1707.85,0.0585,99.909225,6.9,6.91,8.32,8.32,-0.31,-0.31,57.23,0.06
367,Exit short,2023-10-25 14:00,Max Hold,1792.99,0.0562,99.904492,-0.86,-0.86,1.26,1.26,-1.61,-1.62,56.37,0.06
367,Entry short,2023-10-24 16:00,Short Entry,1777.66,0.0562,99.904492,-0.86,-0.86,1.26,1.26,-1.61,-1.62,56.37,0.06
368,Exit long,2023-10-26 15:00,Flip,1789.21,0.0551,99.929911,-1.35,-1.35,3.25,3.25,-2.76,-2.76,55.02,0.06
368,Entry long,2023-10-26 07:00,Long Entry,1813.61,0.0551,99.929911,-1.35,-1.35,3.25,3.25,-2.76,-2.76,55.02,0.06
369,Exit short,2023-10-27 05:00,Max Hold,1796,0.0558,99.837918,-0.38,-0.38,1.78,1.79,-1.26,-1.27,54.64,0.05
369,Entry short,2023-10-26 15:00,Flip to Short,1789.21,0.0558,99.837918,-0.38,-0.38,1.78,1.79,-1.26,-1.27,54.64,0.05
370,Exit long,2023-10-28 21:00,Max Hold,1779.5,0.0562,99.904492,0.1,0.10,1.61,1.61,-0.13,-0.13,54.75,0.05
370,Entry long,2023-10-27 23:00,Long Entry,1777.66,0.0562,99.904492,0.1,0.10,1.61,1.61,-0.13,-0.13,54.75,0.05
371,Exit short,2023-10-29 03:00,Flip,1778.22,0.0563,99.869444,-0.25,-0.25,0.16,0.16,-0.28,-0.28,54.5,0.05
371,Entry short,2023-10-29 02:00,Short Entry,1773.88,0.0563,99.869444,-0.25,-0.25,0.16,0.16,-0.28,-0.28,54.5,0.05
372,Exit long,2023-10-30 00:00,Max Hold,1795.48,0.0562,99.935964,0.97,0.97,1.96,1.96,-0.32,-0.32,55.47,0.06
372,Entry long,2023-10-29 03:00,Flip to Long,1778.22,0.0562,99.935964,0.97,0.97,1.96,1.96,-0.32,-0.32,55.47,0.06
373,Exit short,2023-10-30 09:00,Flip,1819.59,0.056,99.85864,-2.04,-2.04,0.29,0.29,-2.31,-2.32,53.43,0.05
373,Entry short,2023-10-30 04:00,Short Entry,1783.19,0.056,99.85864,-2.04,-2.04,0.29,0.29,-2.31,-2.32,53.43,0.05
374,Exit long,2023-10-30 21:00,Flip,1801.15,0.0549,99.895491,-1.01,-1.01,0.72,0.72,-2.34,-2.34,52.42,0.05
374,Entry long,2023-10-30 09:00,Flip to Long,1819.59,0.0549,99.895491,-1.01,-1.01,0.72,0.72,-2.34,-2.34,52.42,0.05
375,Exit short,2023-10-31 02:00,Max Hold,1811.95,0.0555,99.963825,-0.6,-0.60,0.07,0.07,-1.1,-1.10,51.82,0.05
375,Entry short,2023-10-30 21:00,Flip to Short,1801.15,0.0555,99.963825,-0.6,-0.60,0.07,0.07,-1.1,-1.10,51.82,0.05
376,Exit long,2023-11-01 06:00,Flip,1801.24,0.0551,99.864893,-0.62,-0.62,1.04,1.04,-0.64,-0.65,51.2,0.05
376,Entry long,2023-10-31 20:00,Long Entry,1812.43,0.0551,99.864893,-0.62,-0.62,1.04,1.04,-0.64,-0.65,51.2,0.05
377,Exit short,2023-11-01 18:00,Max Hold,1808.58,0.0555,99.96882,-0.41,-0.41,1.03,1.03,-1.54,-1.54,50.79,0.05
377,Entry short,2023-11-01 06:00,Flip to Short,1801.24,0.0555,99.96882,-0.41,-0.41,1.03,1.03,-1.54,-1.54,50.79,0.05
378,Exit long,2023-11-02 09:00,Flip,1833.34,0.0549,99.98388,0.67,0.67,3.02,3.02,-0.17,-0.17,51.46,0.05
378,Entry long,2023-11-01 19:00,Long Entry,1821.2,0.0549,99.98388,0.67,0.67,3.02,3.02,-0.17,-0.17,51.46,0.05
379,Exit short,2023-11-02 17:00,Max Hold,1801,0.0545,99.91703,1.76,1.76,2.69,2.69,-0.6,-0.60,53.22,0.05
379,Entry short,2023-11-02 09:00,Flip to Short,1833.34,0.0545,99.91703,1.76,1.76,2.69,2.69,-0.6,-0.60,53.22,0.05
380,Exit long,2023-11-04 12:00,Max Hold,1837.37,0.0553,99.996778,1.61,1.61,2.2,2.20,-0.56,-0.56,54.83,0.05
380,Entry long,2023-11-03 14:00,Long Entry,1808.26,0.0553,99.996778,1.61,1.61,2.2,2.20,-0.56,-0.56,54.83,0.05
381,Exit short,2023-11-04 22:00,Flip,1842.5,0.0544,99.863712,-0.37,-0.37,0.08,0.08,-0.65,-0.65,54.46,0.05
381,Entry short,2023-11-04 20:00,Short Entry,1835.73,0.0544,99.863712,-0.37,-0.37,0.08,0.08,-0.65,-0.65,54.46,0.05
382,Exit long,2023-11-05 16:00,Flip,1874.91,0.0542,99.8635,1.76,1.76,3.26,3.27,-0.0005,0.00,56.21,0.06
382,Entry long,2023-11-04 22:00,Flip to Long,1842.5,0.0542,99.8635,1.76,1.76,3.26,3.27,-0.0005,0.00,56.21,0.06
383,Exit short,2023-11-05 18:00,Max Hold,1901.11,0.0533,99.932703,-1.4,-1.40,0.07,0.07,-2.14,-2.14,54.82,0.05
383,Entry short,2023-11-05 16:00,Flip to Short,1874.91,0.0533,99.932703,-1.4,-1.40,0.07,0.07,-2.14,-2.14,54.82,0.05
384,Exit long,2023-11-06 17:00,Flip,1894.15,0.0522,99.908712,-1.04,-1.04,0.01,0.01,-1.16,-1.16,53.78,0.05
384,Entry long,2023-11-06 15:00,Long Entry,1913.96,0.0522,99.908712,-1.04,-1.04,0.01,0.01,-1.16,-1.16,53.78,0.05
385,Exit short,2023-11-07 13:00,Max Hold,1877.89,0.0527,99.821705,0.86,0.86,1.44,1.44,-0.72,-0.72,54.64,0.05
385,Entry short,2023-11-06 17:00,Flip to Short,1894.15,0.0527,99.821705,0.86,0.86,1.44,1.44,-0.72,-0.72,54.64,0.05
386,Exit long,2023-11-08 07:00,Flip,1879.36,0.0525,99.862875,-1.2,-1.20,0.08,0.08,-1.57,-1.57,53.44,0.05
386,Entry long,2023-11-07 21:00,Long Entry,1902.15,0.0525,99.862875,-1.2,-1.20,0.08,0.08,-1.57,-1.57,53.44,0.05
387,Exit short,2023-11-08 11:00,Flip,1886.4,0.0532,99.981952,-0.38,-0.38,0.28,0.28,-0.56,-0.56,53.06,0.05
