Trade #,Type,Date and time,Signal,Price USDT,Position size (qty),Position size (value),Net P&L USDT,Net P&L %,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative P&L USDT,Cumulative P&L %
21,Entry short,2023-03-27 23:00,Short Entry,1718.35,0.0581,99.836135,-3.49,-3.50,1.95,1.95,-3.79,-3.79,-11.68,-0.01
22,Exit long,2023-04-07 22:00,Max Hold,1853.4,0.0551,99.81916,2.2,2.21,7.3,7.31,-2.5,-2.50,-9.48,-0.01
22,Entry long,2023-04-03 17:00,Long Entry,1811.6,0.0551,99.81916,2.2,2.21,7.3,7.31,-2.5,-2.50,-9.48,-0.01
23,Exit long,2023-04-19 17:00,SL,1986.62,0.0475,99.9685,-5.7,-5.70,1,1.00,-7.47,-7.46,-15.18,-0.02
23,Entry long,2023-04-18 15:00,Long Entry,2104.6,0.0475,99.9685,-5.7,-5.70,1,1.00,-7.47,-7.46,-15.18,-0.02
24,Exit long,2023-04-27 04:00,SL,1827.39,0.051,99.95898,-6.86,-6.86,0.11,0.11,-7.39,-7.39,-22.04,-0.02
24,Entry long,2023-04-26 21:00,Long Entry,1959.98,0.051,99.95898,-6.86,-6.86,0.11,0.11,-7.39,-7.39,-22.04,-0.02
25,Exit long,2023-05-06 17:00,SL,1943.02,0.0502,99.976312,-2.54,-2.53,1.56,1.56,-3.64,-3.64,-24.57,-0.02
25,Entry long,2023-05-06 01:00,Long Entry,1991.56,0.0502,99.976312,-2.54,-2.53,1.56,1.56,-3.64,-3.64,-24.57,-0.02
26,Exit long,2023-05-19 15:00,Max Hold,1806.42,0.0548,99.896016,-1,-1.00,1.32,1.33,-2.95,-2.95,-25.58,-0.03
26,Entry long,2023-05-15 10:00,Long Entry,1822.92,0.0548,99.896016,-1,-1.00,1.32,1.33,-2.95,-2.95,-25.58,-0.03
27,Exit short,2023-05-29 07:00,SL,1906.37,0.0543,99.834351,-3.78,-3.79,0.11,0.11,-5.01,-5.02,-29.36,-0.03
27,Entry short,2023-05-28 23:00,Short Entry,1838.57,0.0543,99.834351,-3.78,-3.79,0.11,0.11,-5.01,-5.02,-29.36,-0.03
28,Exit long,2023-06-06 00:00,SL,1819,0.053,99.93097,-3.62,-3.62,1.49,1.49,-3.58,-3.58,-32.98,-0.03
28,Entry long,2023-06-02 13:00,Long Entry,1885.49,0.053,99.93097,-3.62,-3.62,1.49,1.49,-3.58,-3.58,-32.98,-0.03
29,Exit long,2023-06-07 18:00,Flip,1851.12,0.055,99.82445,1.89,1.89,4.52,4.52,-1.09,-1.10,-31.09,-0.03
29,Entry long,2023-06-06 14:00,Long Entry,1814.99,0.055,99.82445,1.89,1.89,4.52,4.52,-1.09,-1.10,-31.09,-0.03
30,Exit short,2023-06-10 19:00,Max Hold,1742.99,0.054,99.96048,5.74,5.74,7.46,7.46,-1.55,-1.55,-25.35,-0.03
30,Entry short,2023-06-07 18:00,Flip to Short,1851.12,0.054,99.96048,5.74,5.74,7.46,7.46,-1.55,-1.55,-25.35,-0.03
31,Exit short,2023-06-16 05:00,Flip,1669.45,0.061,99.86981,-2.07,-2.07,0.66,0.66,-2.15,-2.15,-27.42,-0.03
31,Entry short,2023-06-15 05:00,Short Entry,1637.21,0.061,99.86981,-2.07,-2.07,0.66,0.66,-2.15,-2.15,-27.42,-0.03
32,Exit long,2023-06-19 10:00,Max Hold,1724.25,0.0598,99.83311,3.18,3.18,6.26,6.27,-1.53,-1.53,-24.24,-0.02
32,Entry long,2023-06-16 05:00,Flip to Long,1669.45,0.0598,99.83311,3.18,3.18,6.26,6.27,-1.53,-1.53,-24.24,-0.02
33,Exit long,2023-06-24 07:00,Max Hold,1889.99,0.0578,99.934466,9.2,9.20,12.06,12.06,-1.62,-1.62,-15.04,-0.02
33,Entry long,2023-06-20 02:00,Long Entry,1728.97,0.0578,99.934466,9.2,9.20,12.06,12.06,-1.62,-1.62,-15.04,-0.02
34,Exit long,2023-06-27 02:00,SL,1845.83,0.0527,99.874405,-2.7,-2.70,0.7,0.70,-3.17,-3.17,-17.74,-0.02
34,Entry long,2023-06-26 15:00,Long Entry,1895.15,0.0527,99.874405,-2.7,-2.70,0.7,0.70,-3.17,-3.17,-17.74,-0.02
35,Exit long,2023-06-29 04:00,SL,1831.43,0.0535,99.961005,-2.08,-2.08,2.32,2.32,-3.07,-3.07,-19.82,-0.02
35,Entry long,2023-06-27 15:00,Long Entry,1868.43,0.0535,99.961005,-2.08,-2.08,2.32,2.32,-3.07,-3.07,-19.82,-0.02
36,Exit long,2023-07-06 23:00,SL,1879.61,0.0514,99.834734,-3.32,-3.32,1.78,1.79,-4.08,-4.08,-23.14,-0.02
36,Entry long,2023-07-03 07:00,Long Entry,1942.31,0.0514,99.834734,-3.32,-3.32,1.78,1.79,-4.08,-4.08,-23.14,-0.02
37,Exit long,2023-07-15 03:00,Flip,1915,0.0526,99.91107,0.72,0.72,6.88,6.89,-2.07,-2.07,-22.42,-0.02
37,Entry long,2023-07-11 04:00,Long Entry,1899.45,0.0526,99.91107,0.72,0.72,6.88,6.89,-2.07,-2.07,-22.42,-0.02
38,Exit short,2023-07-15 09:00,Max Hold,1931.99,0.0522,99.963,-0.99,-0.99,0.9,0.90,-1.21,-1.21,-23.41,-0.02
38,Entry short,2023-07-15 03:00,Flip to Short,1915,0.0522,99.963,-0.99,-0.99,0.9,0.90,-1.21,-1.21,-23.41,-0.02
39,Exit long,2023-07-24 18:00,SL,1841.48,0.0528,99.991056,-2.86,-2.86,0.52,0.52,-3.47,-3.47,-26.27,-0.03
