Trade #,Type,Date and time,Signal,Price USDT,Position size (qty),Position size (value),Net P&L USDT,Net P&L %,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative P&L USDT,Cumulative P&L %
20,Entry short,2025-02-07 15:00,Short Entry,2695.18,0.0371,99.991178,0.52,0.52,1.25,1.25,-3.79,-3.79,3.41,0.00
21,Exit short,2025-02-08 16:00,Max Hold,2628.33,0.0386,99.83697,-1.72,-1.72,0.94,0.95,-3.16,-3.17,1.69,0.00
21,Entry short,2025-02-08 05:00,Short Entry,2586.45,0.0386,99.83697,-1.72,-1.72,0.94,0.95,-3.16,-3.17,1.69,0.00
22,Exit short,2025-02-09 07:00,Max Hold,2625.38,0.0382,99.78222,-0.61,-0.61,0.91,0.91,-1.45,-1.46,1.08,0.00
22,Entry short,2025-02-08 20:00,Short Entry,2612.1,0.0382,99.78222,-0.61,-0.61,0.91,0.91,-1.45,-1.46,1.08,0.00
23,Exit long,2025-02-13 18:00,Max Hold,2682.1,0.0364,99.8816,-2.35,-2.35,0.41,0.41,-3.29,-3.29,-1.27,0.00
23,Entry long,2025-02-13 07:00,Long Entry,2744,0.0364,99.8816,-2.35,-2.35,0.41,0.41,-3.29,-3.29,-1.27,0.00
24,Exit long,2025-02-15 12:00,Max Hold,2723.2,0.0364,99.806616,-0.78,-0.78,1.74,1.74,-1.49,-1.49,-2.05,0.00
24,Entry long,2025-02-15 01:00,Long Entry,2741.94,0.0364,99.806616,-0.78,-0.78,1.74,1.74,-1.49,-1.49,-2.05,0.00
25,Exit short,2025-02-16 13:00,Max Hold,2702.42,0.0372,99.876048,-0.75,-0.75,0.22,0.22,-0.89,-0.89,-2.8,0.00
25,Entry short,2025-02-16 02:00,Short Entry,2684.84,0.0372,99.876048,-0.75,-0.75,0.22,0.22,-0.89,-0.89,-2.8,0.00
26,Exit long,2025-02-18 03:00,SL,2699.6,0.0353,99.741562,-4.54,-4.55,0.77,0.77,-4.66,-4.67,-7.35,-0.01
26,Entry long,2025-02-17 23:00,Long Entry,2825.54,0.0353,99.741562,-4.54,-4.55,0.77,0.77,-4.66,-4.67,-7.35,-0.01
27,Exit short,2025-02-19 17:00,Max Hold,2706.47,0.0377,99.957026,-2.18,-2.18,0.08,0.08,-2.8,-2.80,-9.52,-0.01
27,Entry short,2025-02-19 06:00,Short Entry,2651.38,0.0377,99.957026,-2.18,-2.18,0.08,0.08,-2.8,-2.80,-9.52,-0.01
28,Exit long,2025-02-23 13:00,Max Hold,2761.43,0.0359,99.949549,-0.91,-0.91,0.12,0.12,-1.5,-1.50,-10.44,-0.01
28,Entry long,2025-02-23 02:00,Long Entry,2784.11,0.0359,99.949549,-0.91,-0.91,0.12,0.12,-1.5,-1.50,-10.44,-0.01
29,Exit long,2025-02-24 02:00,Max Hold,2813.35,0.0358,99.98224,0.64,0.64,1.32,1.32,-0.8,-0.80,-9.8,-0.01
29,Entry long,2025-02-23 15:00,Long Entry,2792.8,0.0358,99.98224,0.64,0.64,1.32,1.32,-0.8,-0.80,-9.8,-0.01
30,Exit short,2025-02-25 03:00,Max Hold,2648.95,0.0367,99.839414,2.52,2.53,3.14,3.14,-0.07,-0.07,-7.28,-0.01
30,Entry short,2025-02-24 16:00,Short Entry,2720.42,0.0367,99.839414,2.52,2.53,3.14,3.14,-0.07,-0.07,-7.28,-0.01
31,Exit short,2025-02-27 15:00,Max Hold,2347.78,0.0435,99.852075,-2.38,-2.38,1.81,1.81,-3.85,-3.85,-9.66,-0.01
31,Entry short,2025-02-27 04:00,Short Entry,2295.45,0.0435,99.852075,-2.38,-2.38,1.81,1.81,-3.85,-3.85,-9.66,-0.01
32,Exit short,2025-02-28 22:00,Max Hold,2150.52,0.0461,99.882104,0.64,0.64,4.41,4.41,-1.3,-1.30,-9.01,-0.01
32,Entry short,2025-02-28 11:00,Short Entry,2166.64,0.0461,99.882104,0.64,0.64,4.41,4.41,-1.3,-1.30,-9.01,-0.01
33,Exit long,2025-03-03 12:00,Max Hold,2440.19,0.0409,99.864712,-0.16,-0.16,4.38,4.38,-2.01,-2.01,-9.17,-0.01
33,Entry long,2025-03-03 01:00,Long Entry,2441.68,0.0409,99.864712,-0.16,-0.16,4.38,4.38,-2.01,-2.01,-9.17,-0.01
34,Exit short,2025-03-04 13:00,Max Hold,2080.98,0.0439,99.911132,8.46,8.46,12.01,12.02,-0.19,-0.19,-0.71,0.00
34,Entry short,2025-03-04 02:00,Short Entry,2275.88,0.0439,99.911132,8.46,8.46,12.01,12.02,-0.19,-0.19,-0.71,0.00
35,Exit long,2025-03-06 23:00,Max Hold,2224.01,0.0436,99.791244,-2.92,-2.93,1.27,1.27,-3.65,-3.65,-3.64,0.00
35,Entry long,2025-03-06 12:00,Long Entry,2288.79,0.0436,99.791244,-2.92,-2.93,1.27,1.27,-3.65,-3.65,-3.64,0.00
36,Exit short,2025-03-10 09:00,Max Hold,2035.1,0.0475,99.902,3.14,3.14,5.48,5.48,-1.02,-1.02,-0.5,0.00
36,Entry short,2025-03-09 22:00,Short Entry,2103.2,0.0475,99.902,3.14,3.14,5.48,5.48,-1.02,-1.02,-0.5,0.00
37,Exit short,2025-03-10 18:00,SL,2100.99,0.0484,99.855492,-1.93,-1.94,0.74,0.74,-4.4,-4.40,-2.43,0.00
37,Entry short,2025-03-10 14:00,Short Entry,2063.13,0.0484,99.855492,-1.93,-1.94,0.74,0.74,-4.4,-4.40,-2.43,0.00
38,Exit short,2025-03-11 06:00,SL,1886.37,0.0548,99.9552,-3.52,-3.52,0.84,0.84,-4.38,-4.38,-5.95,-0.01
38,Entry short,2025-03-11 03:00,Short Entry,1824,0.0548,99.9552,-3.52,-3.52,0.84,0.84,-4.38,-4.38,-5.95,-0.01
39,Exit short,2025-03-11 14:00,SL,1892.54,0.0551,99.900157,-4.48,-4.48,2.18,2.18,-5.58,-5.59,-10.43,-0.01
39,Entry short,2025-03-11 09:00,Short Entry,1813.07,0.0551,99.900157,-4.48,-4.48,2.18,2.18,-5.58,-5.59,-10.43,-0.01
40,Exit short,2025-03-12 07:00,Max Hold,1942.87,0.0522,99.87948,-1.64,-1.64,3.81,3.82,-2.99,-2.99,-12.07,-0.01
40,Entry short,2025-03-11 20:00,Short Entry,1913.4,0.0522,99.87948,-1.64,-1.64,3.81,3.82,-2.99,-2.99,-12.07,-0.01
41,Exit long,2025-03-15 12:00,Max Hold,1919.79,0.0516,99.875412,-0.91,-0.91,0.47,0.47,-1.76,-1.76,-12.99,-0.01
41,Entry long,2025-03-15 01:00,Long Entry,1935.57,0.0516,99.875412,-0.91,-0.91,0.47,0.47,-1.76,-1.76,-12.99,-0.01
42,Exit short,2025-03-17 07:00,Max Hold,1873.62,0.0534,99.997374,-0.15,-0.15,0.78,0.78,-2.79,-2.79,-13.14,-0.01
42,Entry short,2025-03-16 20:00,Short Entry,1872.61,0.0534,99.997374,-0.15,-0.15,0.78,0.78,-2.79,-2.79,-13.14,-0.01
43,Exit long,2025-03-20 07:00,Max Hold,2048.24,0.0493,99.930114,0.95,0.95,1.87,1.87,-1.67,-1.67,-12.19,-0.01
43,Entry long,2025-03-19 20:00,Long Entry,2026.98,0.0493,99.930114,0.95,0.95,1.87,1.87,-1.67,-1.67,-12.19,-0.01
44,Exit long,2025-03-23 08:00,Max Hold,1979.55,0.0501,99.918438,-0.84,-0.84,0.4,0.40,-1.11,-1.11,-13.03,-0.01
44,Entry long,2025-03-22 21:00,Long Entry,1994.38,0.0501,99.918438,-0.84,-0.84,0.4,0.40,-1.11,-1.11,-13.03,-0.01
45,Exit long,2025-03-25 13:00,Max Hold,2045,0.0479,99.989334,-2.13,-2.13,0.61,0.61,-2.51,-2.51,-15.17,-0.02
45,Entry long,2025-03-25 02:00,Long Entry,2087.46,0.0479,99.989334,-2.13,-2.13,0.61,0.61,-2.51,-2.51,-15.17,-0.02
46,Exit short,2025-03-27 13:00,Max Hold,2029.96,0.0498,99.876888,-1.32,-1.32,1.2,1.20,-1.61,-1.61,-16.48,-0.02
46,Entry short,2025-03-27 02:00,Short Entry,2005.56,0.0498,99.876888,-1.32,-1.32,1.2,1.20,-1.61,-1.61,-16.48,-0.02
47,Exit short,2025-03-29 00:00,Max Hold,1871.45,0.0516,99.913596,3.25,3.25,4.19,4.19,-0.05,-0.05,-13.23,-0.01
47,Entry short,2025-03-28 13:00,Short Entry,1936.31,0.0516,99.913596,3.25,3.25,4.19,4.19,-0.05,-0.05,-13.23,-0.01
48,Exit short,2025-03-30 13:00,Max Hold,1841.72,0.055,99.9317,-1.46,-1.46,0.47,0.47,-1.66,-1.66,-14.7,-0.01
48,Entry short,2025-03-30 02:00,Short Entry,1816.94,0.055,99.9317,-1.46,-1.46,0.47,0.47,-1.66,-1.66,-14.7,-0.01
49,Exit long,2025-04-02 05:00,Max Hold,1912.07,0.053,99.8785,1.36,1.36,2.24,2.25,-2.34,-2.35,-13.34,-0.01
49,Entry long,2025-04-01 18:00,Long Entry,1884.5,0.053,99.8785,1.36,1.36,2.24,2.25,-2.34,-2.35,-13.34,-0.01
50,Exit short,2025-04-03 18:00,Max Hold,1810.48,0.0556,99.908196,-0.85,-0.86,0.86,0.86,-2.72,-2.72,-14.19,-0.01
50,Entry short,2025-04-03 07:00,Short Entry,1796.91,0.0556,99.908196,-0.85,-0.86,0.86,0.86,-2.72,-2.72,-14.19,-0.01
51,Exit short,2025-04-04 08:00,Max Hold,1816.48,0.0568,99.886776,-3.39,-3.39,0.44,0.44,-3.62,-3.63,-17.58,-0.02
51,Entry short,2025-04-03 21:00,Short Entry,1758.57,0.0568,99.886776,-3.39,-3.39,0.44,0.44,-3.62,-3.63,-17.58,-0.02
52,Exit short,2025-04-07 13:00,Max Hold,1547.49,0.0593,99.8612,8,8.01,9.68,9.68,-0.06,-0.06,-9.58,-0.01
52,Entry short,2025-04-07 02:00,Short Entry,1684,0.0593,99.8612,8,8.01,9.68,9.68,-0.06,-0.06,-9.58,-0.01
53,Exit short,2025-04-09 18:00,Max Hold,1478.7,0.0681,99.86184,-0.94,-0.94,5.56,5.57,-1.77,-1.77,-10.52,-0.01
53,Entry short,2025-04-09 07:00,Short Entry,1466.4,0.0681,99.86184,-0.94,-0.94,5.56,5.57,-1.77,-1.77,-10.52,-0.01
54,Exit short,2025-04-10 02:00,SL,1631.9,0.0687,99.933768,-12.28,-12.29,1.02,1.02,-12.72,-12.72,-22.81,-0.02
54,Entry short,2025-04-09 20:00,Short Entry,1454.64,0.0687,99.933768,-12.28,-12.29,1.02,1.02,-12.72,-12.72,-22.81,-0.02
55,Exit long,2025-04-10 15:00,Max Hold,1615.55,0.0609,99.859557,-1.57,-1.57,2.89,2.89,-2.41,-2.41,-24.38,-0.02
55,Entry long,2025-04-10 04:00,Long Entry,1639.73,0.0609,99.859557,-1.57,-1.57,2.89,2.89,-2.41,-2.41,-24.38,-0.02
56,Exit short,2025-04-11 13:00,Max Hold,1546.72,0.0661,99.859253,-2.48,-2.48,0.42,0.42,-3.16,-3.16,-26.86,-0.03
56,Entry short,2025-04-11 02:00,Short Entry,1510.73,0.0661,99.859253,-2.48,-2.48,0.42,0.42,-3.16,-3.16,-26.86,-0.03
57,Exit long,2025-04-13 10:00,Max Hold,1616.24,0.0604,99.849052,-2.33,-2.33,0.79,0.79,-2.78,-2.78,-29.18,-0.03
57,Entry long,2025-04-12 23:00,Long Entry,1653.13,0.0604,99.849052,-2.33,-2.33,0.79,0.79,-2.78,-2.78,-29.18,-0.03
58,Exit short,2025-04-14 11:00,SL,1634.63,0.063,99.91296,-3.17,-3.17,1.62,1.62,-4.71,-4.71,-32.35,-0.03
58,Entry short,2025-04-14 00:00,Short Entry,1585.92,0.063,99.91296,-3.17,-3.17,1.62,1.62,-4.71,-4.71,-32.35,-0.03
59,Exit short,2025-04-16 20:00,Max Hold,1583.26,0.0632,99.856,-0.31,-0.31,1.85,1.85,-1.55,-1.56,-32.66,-0.03
59,Entry short,2025-04-16 09:00,Short Entry,1580,0.0632,99.856,-0.31,-0.31,1.85,1.85,-1.55,-1.56,-32.66,-0.03
60,Exit short,2025-04-17 08:00,Max Hold,1576.57,0.0634,99.9501,-0.1,-0.10,2.42,2.42,-2.49,-2.49,-32.76,-0.03
60,Entry short,2025-04-16 21:00,Short Entry,1576.5,0.0634,99.9501,-0.1,-0.10,2.42,2.42,-2.49,-2.49,-32.76,-0.03
61,Exit short,2025-04-21 11:00,SL,1632,0.0633,99.928545,-3.48,-3.48,0.28,0.28,-4.27,-4.27,-36.24,-0.04
61,Entry short,2025-04-21 02:00,Short Entry,1578.65,0.0633,99.928545,-3.48,-3.48,0.28,0.28,-4.27,-4.27,-36.24,-0.04
62,Exit long,2025-04-22 02:00,SL,1577.71,0.0606,99.902736,-4.39,-4.39,0.32,0.32,-4.79,-4.79,-40.63,-0.04
62,Entry long,2025-04-21 17:00,Long Entry,1648.56,0.0606,99.902736,-4.39,-4.39,0.32,0.32,-4.79,-4.79,-40.63,-0.04
63,Exit short,2025-04-22 22:00,SL,1642.31,0.0631,99.884145,-3.85,-3.85,0.52,0.53,-4.48,-4.49,-44.48,-0.04
63,Entry short,2025-04-22 14:00,Short Entry,1582.95,0.0631,99.884145,-3.85,-3.85,0.52,0.53,-4.48,-4.49,-44.48,-0.04
64,Exit long,2025-04-23 12:00,Max Hold,1794.51,0.0591,99.944601,6.01,6.01,6.82,6.82,-0.62,-0.62,-38.47,-0.04
64,Entry long,2025-04-23 01:00,Long Entry,1691.11,0.0591,99.944601,6.01,6.01,6.82,6.82,-0.62,-0.62,-38.47,-0.04
65,Exit short,2025-04-28 20:00,Max Hold,1815,0.0564,99.985356,-2.48,-2.48,1.18,1.18,-3.09,-3.09,-40.96,-0.04
65,Entry short,2025-04-28 09:00,Short Entry,1772.79,0.0564,99.985356,-2.48,-2.48,1.18,1.18,-3.09,-3.09,-40.96,-0.04
66,Exit short,2025-05-01 09:00,Max Hold,1796.87,0.0574,99.884036,-3.36,-3.36,0.5,0.50,-4.01,-4.02,-44.31,-0.04
66,Entry short,2025-04-30 22:00,Short Entry,1740.14,0.0574,99.884036,-3.36,-3.36,0.5,0.50,-4.01,-4.02,-44.31,-0.04
67,Exit long,2025-05-02 08:00,Max Hold,1837.18,0.0541,99.988161,-0.7,-0.70,1.28,1.27,-1.39,-1.39,-45.01,-0.05
67,Entry long,2025-05-01 21:00,Long Entry,1848.21,0.0541,99.988161,-0.7,-0.70,1.28,1.27,-1.39,-1.39,-45.01,-0.05
68,Exit short,2025-05-05 21:00,Max Hold,1804.82,0.0558,99.925524,-0.88,-0.88,0.52,0.52,-2.28,-2.28,-45.89,-0.05
68,Entry short,2025-05-05 10:00,Short Entry,1790.78,0.0558,99.925524,-0.88,-0.88,0.52,0.52,-2.28,-2.28,-45.89,-0.05
69,Exit long,2025-05-09 06:00,Max Hold,2179.61,0.051,99.9702,11.08,11.08,13.56,13.55,-0.86,-0.86,-34.81,-0.03
69,Entry long,2025-05-08 19:00,Long Entry,1960.2,0.051,99.9702,11.08,11.08,13.56,13.55,-0.86,-0.86,-34.81,-0.03
70,Exit long,2025-05-11 10:00,Max Hold,2531.81,0.041,99.83459,3.87,3.87,7.04,7.05,-0.62,-0.62,-30.94,-0.03
70,Entry long,2025-05-10 23:00,Long Entry,2434.99,0.041,99.83459,3.87,3.87,7.04,7.05,-0.62,-0.62,-30.94,-0.03
71,Exit long,2025-05-14 14:00,Max Hold,2672.1,0.0374,99.813868,0.02,0.02,2.56,2.56,-1.85,-1.85,-30.92,-0.03
71,Entry long,2025-05-14 03:00,Long Entry,2668.82,0.0374,99.813868,0.02,0.02,2.56,2.56,-1.85,-1.85,-30.92,-0.03
72,Exit short,2025-05-18 05:00,Max Hold,2488.05,0.0403,99.83922,-0.53,-0.53,1.35,1.35,-0.78,-0.78,-31.45,-0.03
72,Entry short,2025-05-17 18:00,Short Entry,2477.4,0.0403,99.83922,-0.53,-0.53,1.35,1.35,-0.78,-0.78,-31.45,-0.03
73,Exit long,2025-05-19 03:00,SL,2461.58,0.0387,99.771309,-4.61,-4.61,0.14,0.14,-5.05,-5.06,-36.05,-0.04
73,Entry long,2025-05-19 00:00,Long Entry,2578.07,0.0387,99.771309,-4.61,-4.61,0.14,0.14,-5.05,-5.06,-36.05,-0.04
74,Exit long,2025-05-20 22:00,SL,2474.52,0.0389,99.818178,-3.66,-3.66,0.48,0.49,-4.06,-4.06,-39.71,-0.04
74,Entry long,2025-05-20 11:00,Long Entry,2566.02,0.0389,99.818178,-3.66,-3.66,0.48,0.49,-4.06,-4.06,-39.71,-0.04
75,Exit long,2025-05-23 13:00,Max Hold,2696.8,0.0376,99.949824,1.35,1.35,2.81,2.81,-1.29,-1.29,-38.36,-0.04
75,Entry long,2025-05-23 02:00,Long Entry,2658.24,0.0376,99.949824,1.35,1.35,2.81,2.81,-1.29,-1.29,-38.36,-0.04
76,Exit short,2025-05-24 19:00,Max Hold,2568.61,0.0395,99.75251,-1.81,-1.81,0.4,0.40,-1.99,-1.99,-40.17,-0.04
76,Entry short,2025-05-24 08:00,Short Entry,2525.38,0.0395,99.75251,-1.81,-1.81,0.4,0.40,-1.99,-1.99,-40.17,-0.04
77,Exit short,2025-05-26 04:00,Max Hold,2525.2,0.0403,99.802547,-2.06,-2.07,0.17,0.17,-2.49,-2.49,-42.23,-0.04
77,Entry short,2025-05-25 17:00,Short Entry,2476.49,0.0403,99.802547,-2.06,-2.07,0.17,0.17,-2.49,-2.49,-42.23,-0.04
78,Exit long,2025-05-26 20:00,Max Hold,2566.74,0.0389,99.995562,-0.25,-0.25,1.04,1.04,-1.01,-1.01,-42.48,-0.04
78,Entry long,2025-05-26 09:00,Long Entry,2570.58,0.0389,99.995562,-0.25,-0.25,1.04,1.04,-1.01,-1.01,-42.48,-0.04
79,Exit long,2025-05-28 09:00,Max Hold,2657.5,0.0376,99.821984,0.0001,0.00,2.09,2.09,-0.89,-0.89,-42.48,-0.04
79,Entry long,2025-05-27 22:00,Long Entry,2654.84,0.0376,99.821984,0.0001,0.00,2.09,2.09,-0.89,-0.89,-42.48,-0.04
80,Exit short,2025-05-30 20:00,Max Hold,2620.7,0.0388,99.802912,-1.98,-1.98,0.17,0.17,-3.01,-3.01,-44.46,-0.04
80,Entry short,2025-05-30 09:00,Short Entry,2572.24,0.0388,99.802912,-1.98,-1.98,0.17,0.17,-3.01,-3.01,-44.46,-0.04
81,Exit short,2025-05-31 22:00,Max Hold,2531.65,0.0401,99.812509,-1.81,-1.81,0.16,0.16,-2.37,-2.37,-46.27,-0.05
81,Entry short,2025-05-31 11:00,Short Entry,2489.09,0.0401,99.812509,-1.81,-1.81,0.16,0.16,-2.37,-2.37,-46.27,-0.05
82,Exit short,2025-06-02 08:00,Max Hold,2537.89,0.0402,99.815796,-2.31,-2.31,0.09,0.09,-2.62,-2.63,-48.58,-0.05
82,Entry short,2025-06-01 21:00,Short Entry,2482.98,0.0402,99.815796,-2.31,-2.31,0.09,0.09,-2.62,-2.63,-48.58,-0.05
83,Exit long,2025-06-03 21:00,Max Hold,2608.62,0.0378,99.978732,-1.47,-1.47,0.04,0.04,-2.2,-2.20,-50.05,-0.05
83,Entry long,2025-06-03 10:00,Long Entry,2644.94,0.0378,99.978732,-1.47,-1.47,0.04,0.04,-2.2,-2.20,-50.05,-0.05
84,Exit long,2025-06-04 09:00,Max Hold,2597.92,0.038,99.769,-1.15,-1.15,1.07,1.07,-2.42,-2.43,-51.2,-0.05
84,Entry long,2025-06-03 22:00,Long Entry,2625.5,0.038,99.769,-1.15,-1.15,1.07,1.07,-2.42,-2.43,-51.2,-0.05
85,Exit short,2025-06-06 12:00,Max Hold,2454.5,0.039,99.77526,3.95,3.96,6.92,6.93,-1.01,-1.01,-47.25,-0.05
85,Entry short,2025-06-06 01:00,Short Entry,2558.34,0.039,99.77526,3.95,3.96,6.92,6.93,-1.01,-1.01,-47.25,-0.05
86,Exit short,2025-06-07 05:00,Flip,2498.84,0.0404,99.95768,-1.1,-1.10,0,0.00,-2.29,-2.29,-48.34,-0.05
86,Entry short,2025-06-06 21:00,Short Entry,2474.2,0.0404,99.95768,-1.1,-1.10,0,0.00,-2.29,-2.29,-48.34,-0.05
87,Exit long,2025-06-07 08:00,Max Hold,2475.38,0.04,99.9536,-1.04,-1.04,0,0.00,-1.14,-1.14,-49.38,-0.05
87,Entry long,2025-06-07 05:00,Flip to Long,2498.84,0.04,99.9536,-1.04,-1.04,0,0.00,-1.14,-1.14,-49.38,-0.05
88,Exit long,2025-06-10 18:00,Max Hold,2691.71,0.0375,99.93225,0.91,0.91,2.27,2.27,-0.42,-0.42,-48.47,-0.05
88,Entry long,2025-06-10 07:00,Long Entry,2664.86,0.0375,99.93225,0.91,0.91,2.27,2.27,-0.42,-0.42,-48.47,-0.05
89,Exit long,2025-06-12 01:00,Max Hold,2866.56,0.0358,99.983672,2.54,2.54,3.03,3.03,-1.48,-1.48,-45.94,-0.05
89,Entry long,2025-06-11 14:00,Long Entry,2792.84,0.0358,99.983672,2.54,2.54,3.03,3.03,-1.48,-1.48,-45.94,-0.05
90,Exit short,2025-06-13 11:00,Max Hold,2474.99,0.0367,99.759408,8.83,8.85,10.39,10.41,-1.95,-1.95,-37.1,-0.04
90,Entry short,2025-06-13 00:00,Short Entry,2718.24,0.0367,99.759408,8.83,8.85,10.39,10.41,-1.95,-1.95,-37.1,-0.04
91,Exit long,2025-06-17 04:00,Max Hold,2659.22,0.038,99.92252,1.03,1.03,1.45,1.45,-1.49,-1.49,-36.08,-0.04
91,Entry long,2025-06-16 17:00,Long Entry,2629.54,0.038,99.92252,1.03,1.03,1.45,1.45,-1.49,-1.49,-36.08,-0.04
