Trade #,Type,Date and time,Signal,Price USDT,Position size (qty),Position size (value),Net P&L USDT,Net P&L %,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative P&L USDT,Cumulative P&L %
8,Entry long,2023-01-14 17:00,Long Entry,1530.34,0.0653,99.931202,-0.32,-0.32,2.15,2.15,-0.99,-0.99,0.52,0.00
9,Exit long,2023-01-16 14:00,Max Hold,1545.45,0.0635,99.89439,-1.86,-1.86,0.35,0.35,-3.42,-3.43,-1.34,0.00
9,Entry long,2023-01-16 03:00,Long Entry,1573.14,0.0635,99.89439,-1.86,-1.86,0.35,0.35,-3.42,-3.43,-1.34,0.00
10,Exit short,2023-01-19 06:00,Max Hold,1528.47,0.0648,99.946224,0.8,0.80,2.22,2.22,-0.51,-0.51,-0.54,0.00
10,Entry short,2023-01-18 19:00,Short Entry,1542.38,0.0648,99.946224,0.8,0.80,2.22,2.22,-0.51,-0.51,-0.54,0.00
11,Exit short,2023-01-19 19:00,Max Hold,1539.35,0.0654,99.96717,-0.81,-0.81,0.98,0.98,-1.36,-1.36,-1.35,0.00
11,Entry short,2023-01-19 08:00,Short Entry,1528.55,0.0654,99.96717,-0.81,-0.81,0.98,0.98,-1.36,-1.36,-1.35,0.00
12,Exit long,2023-01-20 11:00,Max Hold,1552.37,0.0644,99.891484,-0.02,-0.02,0.78,0.78,-0.66,-0.66,-1.36,0.00
12,Entry long,2023-01-20 00:00,Long Entry,1551.11,0.0644,99.891484,-0.02,-0.02,0.78,0.78,-0.66,-0.66,-1.36,0.00
13,Exit long,2023-01-21 05:00,Max Hold,1651.17,0.0628,99.968808,3.62,3.62,5.49,5.48,-0.58,-0.58,2.26,0.00
13,Entry long,2023-01-20 18:00,Long Entry,1591.86,0.0628,99.968808,3.62,3.62,5.49,5.48,-0.58,-0.58,2.26,0.00
14,Exit short,2023-01-25 10:00,Max Hold,1544.78,0.064,99.9328,0.97,0.97,3.1,3.10,-0.28,-0.28,3.23,0.00
14,Entry short,2023-01-24 23:00,Short Entry,1561.45,0.064,99.9328,0.97,0.97,3.1,3.10,-0.28,-0.28,3.23,0.00
15,Exit short,2023-01-27 13:00,Max Hold,1574.63,0.0639,99.841194,-0.88,-0.88,0.1,0.10,-1.8,-1.81,2.35,0.00
15,Entry short,2023-01-27 02:00,Short Entry,1562.46,0.0639,99.841194,-0.88,-0.88,0.1,0.10,-1.8,-1.81,2.35,0.00
16,Exit short,2023-01-29 08:00,Max Hold,1591.99,0.064,99.87584,-2.11,-2.11,0.31,0.31,-3.85,-3.86,0.24,0.00
16,Entry short,2023-01-28 21:00,Short Entry,1560.56,0.064,99.87584,-2.11,-2.11,0.31,0.31,-3.85,-3.86,0.24,0.00
17,Exit long,2023-01-30 07:00,Max Hold,1630.45,0.0604,99.958376,-1.58,-1.58,0.06,0.06,-1.85,-1.85,-1.34,0.00
17,Entry long,2023-01-29 20:00,Long Entry,1654.94,0.0604,99.958376,-1.58,-1.58,0.06,0.06,-1.85,-1.85,-1.34,0.00
18,Exit short,2023-01-31 07:00,Max Hold,1565.97,0.0643,99.932488,-0.86,-0.86,1.12,1.12,-1.5,-1.50,-2.2,0.00
18,Entry short,2023-01-30 20:00,Short Entry,1554.16,0.0643,99.932488,-0.86,-0.86,1.12,1.12,-1.5,-1.50,-2.2,0.00
19,Exit long,2023-02-01 07:00,Max Hold,1574.5,0.0626,99.982216,-1.52,-1.52,0.19,0.19,-2.13,-2.13,-3.72,0.00
19,Entry long,2023-01-31 20:00,Long Entry,1597.16,0.0626,99.982216,-1.52,-1.52,0.19,0.19,-2.13,-2.13,-3.72,0.00
20,Exit long,2023-02-02 09:00,Max Hold,1670.67,0.0611,99.908887,2.07,2.07,3.85,3.85,-0.05,-0.05,-1.65,0.00
20,Entry long,2023-02-01 22:00,Long Entry,1635.17,0.0611,99.908887,2.07,2.07,3.85,3.85,-0.05,-0.05,-1.65,0.00
21,Exit long,2023-02-03 03:00,Max Hold,1639.11,0.0595,99.86718,-2.44,-2.44,2.24,2.25,-3.23,-3.23,-4.09,0.00
21,Entry long,2023-02-02 16:00,Long Entry,1678.44,0.0595,99.86718,-2.44,-2.44,2.24,2.25,-3.23,-3.23,-4.09,0.00
22,Exit long,2023-02-05 01:00,Max Hold,1663.84,0.0593,99.911012,-1.34,-1.35,0.35,0.35,-1.73,-1.73,-5.44,-0.01
22,Entry long,2023-02-04 14:00,Long Entry,1684.84,0.0593,99.911012,-1.34,-1.35,0.35,0.35,-1.73,-1.73,-5.44,-0.01
23,Exit short,2023-02-06 01:00,Max Hold,1638.8,0.0606,99.903948,0.49,0.49,2.41,2.41,-0.62,-0.62,-4.94,0.00
23,Entry short,2023-02-05 14:00,Short Entry,1648.58,0.0606,99.903948,0.49,0.49,2.41,2.41,-0.62,-0.62,-4.94,0.00
24,Exit short,2023-02-06 17:00,Max Hold,1644.84,0.0616,99.883168,-1.54,-1.54,0.08,0.08,-2.36,-2.36,-6.48,-0.01
24,Entry short,2023-02-06 06:00,Short Entry,1621.48,0.0616,99.883168,-1.54,-1.54,0.08,0.08,-2.36,-2.36,-6.48,-0.01
25,Exit short,2023-02-09 14:00,Max Hold,1640.11,0.0612,99.889416,-0.59,-0.59,1.42,1.42,-0.75,-0.75,-7.07,-0.01
25,Entry short,2023-02-09 03:00,Short Entry,1632.18,0.0612,99.889416,-0.59,-0.59,1.42,1.42,-0.75,-0.75,-7.07,-0.01
26,Exit short,2023-02-10 07:00,Max Hold,1547.81,0.0633,99.955764,1.88,1.88,3.56,3.56,-0.23,-0.23,-5.19,-0.01
26,Entry short,2023-02-09 20:00,Short Entry,1579.08,0.0633,99.955764,1.88,1.88,3.56,3.56,-0.23,-0.23,-5.19,-0.01
27,Exit short,2023-02-11 08:00,Max Hold,1519.86,0.0654,99.997254,0.5,0.50,2.74,2.74,-0.07,-0.07,-4.69,0.00
27,Entry short,2023-02-10 21:00,Short Entry,1529.01,0.0654,99.997254,0.5,0.50,2.74,2.74,-0.07,-0.07,-4.69,0.00
28,Exit long,2023-02-12 09:00,Max Hold,1530.71,0.0652,99.999848,-0.3,-0.30,0.54,0.54,-0.42,-0.42,-4.99,0.00
28,Entry long,2023-02-11 22:00,Long Entry,1533.74,0.0652,99.999848,-0.3,-0.30,0.54,0.54,-0.42,-0.42,-4.99,0.00
29,Exit short,2023-02-13 21:00,Max Hold,1488.01,0.0674,99.868602,-0.52,-0.52,1.41,1.42,-0.85,-0.85,-5.51,-0.01
29,Entry short,2023-02-13 10:00,Short Entry,1481.73,0.0674,99.868602,-0.52,-0.52,1.41,1.42,-0.85,-0.85,-5.51,-0.01
30,Exit long,2023-02-15 02:00,Max Hold,1548.5,0.0643,99.940204,-0.47,-0.47,0.9,0.90,-1.46,-1.46,-5.98,-0.01
30,Entry long,2023-02-14 15:00,Long Entry,1554.28,0.0643,99.940204,-0.47,-0.47,0.9,0.90,-1.46,-1.46,-5.98,-0.01
31,Exit long,2023-02-15 23:00,Max Hold,1666.16,0.0636,99.955032,5.91,5.91,7.1,7.10,-0.47,-0.47,-0.07,0.00
31,Entry long,2023-02-15 12:00,Long Entry,1571.62,0.0636,99.955032,5.91,5.91,7.1,7.10,-0.47,-0.47,-0.07,0.00
32,Exit short,2023-02-22 18:00,Max Hold,1610.29,0.0612,99.934704,1.29,1.29,2.51,2.51,-1.1,-1.10,1.22,0.00
32,Entry short,2023-02-22 07:00,Short Entry,1632.92,0.0612,99.934704,1.29,1.29,2.51,2.51,-1.1,-1.10,1.22,0.00
33,Exit short,2023-02-25 03:00,Max Hold,1597.75,0.0624,99.976032,0.18,0.18,1.83,1.83,-1.34,-1.34,1.39,0.00
33,Entry short,2023-02-24 16:00,Short Entry,1602.18,0.0624,99.976032,0.18,0.18,1.83,1.83,-1.34,-1.34,1.39,0.00
34,Exit short,2023-02-26 07:00,Max Hold,1599.5,0.0631,99.951031,-1.08,-1.08,1.71,1.71,-1.42,-1.42,0.31,0.00
34,Entry short,2023-02-25 20:00,Short Entry,1584.01,0.0631,99.951031,-1.08,-1.08,1.71,1.71,-1.42,-1.42,0.31,0.00
35,Exit long,2023-02-27 06:00,Max Hold,1633.01,0.0613,99.902449,0.1,0.10,1.37,1.37,-0.54,-0.54,0.42,0.00
35,Entry long,2023-02-26 19:00,Long Entry,1629.73,0.0613,99.902449,0.1,0.10,1.37,1.37,-0.54,-0.54,0.42,0.00
36,Exit long,2023-02-28 00:00,Max Hold,1632.61,0.061,99.96802,-0.48,-0.48,1.55,1.54,-2.01,-2.01,-0.06,0.00
36,Entry long,2023-02-27 13:00,Long Entry,1638.82,0.061,99.96802,-0.48,-0.48,1.55,1.54,-2.01,-2.01,-0.06,0.00
37,Exit short,2023-03-03 13:00,Max Hold,1564.84,0.0644,99.933988,-0.94,-0.94,0.21,0.21,-1.61,-1.61,-1.01,0.00
37,Entry short,2023-03-03 02:00,Short Entry,1551.77,0.0644,99.933988,-0.94,-0.94,0.21,0.21,-1.61,-1.61,-1.01,0.00
38,Exit short,2023-03-04 06:00,Max Hold,1566.23,0.0641,99.949848,-0.55,-0.55,0.8,0.80,-1.19,-1.19,-1.55,0.00
38,Entry short,2023-03-03 19:00,Short Entry,1559.28,0.0641,99.949848,-0.55,-0.55,0.8,0.80,-1.19,-1.19,-1.55,0.00
39,Exit short,2023-03-10 04:00,Max Hold,1425.68,0.0655,99.949725,6.47,6.47,8.02,8.02,-0.34,-0.34,4.92,0.00
39,Entry short,2023-03-09 17:00,Short Entry,1525.95,0.0655,99.949725,6.47,6.47,8.02,8.02,-0.34,-0.34,4.92,0.00
40,Exit long,2023-03-13 05:00,Max Hold,1593.8,0.066,99.95304,5.14,5.14,7.17,7.17,-0.37,-0.37,10.06,0.01
40,Entry long,2023-03-12 18:00,Long Entry,1514.44,0.066,99.95304,5.14,5.14,7.17,7.17,-0.37,-0.37,10.06,0.01
41,Exit long,2023-03-13 22:00,Max Hold,1667.88,0.0631,99.877204,5.26,5.27,7.34,7.35,-0.75,-0.75,15.32,0.02
41,Entry long,2023-03-13 11:00,Long Entry,1582.84,0.0631,99.877204,5.26,5.27,7.34,7.35,-0.75,-0.75,15.32,0.02
42,Exit long,2023-03-14 21:00,Max Hold,1701.48,0.0599,99.907809,1.91,1.91,6.61,6.61,-0.26,-0.26,17.23,0.02
42,Entry long,2023-03-14 10:00,Long Entry,1667.91,0.0599,99.907809,1.91,1.91,6.61,6.61,-0.26,-0.26,17.23,0.02
43,Exit short,2023-03-16 01:00,Max Hold,1639.94,0.0599,99.87127,1.54,1.54,3.28,3.29,-0.7,-0.70,18.77,0.02
43,Entry short,2023-03-15 14:00,Short Entry,1667.3,0.0599,99.87127,1.54,1.54,3.28,3.29,-0.7,-0.70,18.77,0.02
44,Exit long,2023-03-17 23:00,Max Hold,1772.16,0.0567,99.828288,0.55,0.55,1.33,1.33,-3.35,-3.35,19.32,0.02
44,Entry long,2023-03-17 12:00,Long Entry,1760.64,0.0567,99.828288,0.55,0.55,1.33,1.33,-3.35,-3.35,19.32,0.02
45,Exit long,2023-03-18 11:00,Max Hold,1815.21,0.0558,99.837918,1.35,1.35,2.42,2.43,-1.29,-1.29,20.67,0.02
45,Entry long,2023-03-18 00:00,Long Entry,1789.21,0.0558,99.837918,1.35,1.35,2.42,2.43,-1.29,-1.29,20.67,0.02
46,Exit long,2023-03-18 17:00,SL,1793.97,0.0547,99.949481,-1.92,-1.92,0.07,0.07,-4.55,-4.55,18.75,0.02
46,Entry long,2023-03-18 13:00,Long Entry,1827.23,0.0547,99.949481,-1.92,-1.92,0.07,0.07,-4.55,-4.55,18.75,0.02
47,Exit short,2023-03-23 07:00,Max Hold,1749.72,0.0582,99.877602,-2.06,-2.06,0.31,0.31,-2.19,-2.19,16.7,0.02
47,Entry short,2023-03-22 20:00,Short Entry,1716.11,0.0582,99.877602,-2.06,-2.06,0.31,0.31,-2.19,-2.19,16.7,0.02
48,Exit long,2023-03-24 07:00,Max Hold,1812.37,0.0549,99.921843,-0.52,-0.52,0,0.00,-1.02,-1.02,16.17,0.02
48,Entry long,2023-03-23 20:00,Long Entry,1820.07,0.0549,99.921843,-0.52,-0.52,0,0.00,-1.02,-1.02,16.17,0.02
49,Exit short,2023-03-25 03:00,Max Hold,1757.91,0.0566,99.948242,0.35,0.35,2.26,2.26,-0.25,-0.25,16.52,0.02
49,Entry short,2023-03-24 16:00,Short Entry,1765.87,0.0566,99.948242,0.35,0.35,2.26,2.26,-0.25,-0.25,16.52,0.02
50,Exit short,2023-03-26 07:00,Max Hold,1750.72,0.0582,99.88866,-2.1,-2.11,0.2,0.20,-2.38,-2.38,14.42,0.01
50,Entry short,2023-03-25 20:00,Short Entry,1716.3,0.0582,99.88866,-2.1,-2.11,0.2,0.20,-2.38,-2.38,14.42,0.01
51,Exit short,2023-03-28 03:00,Max Hold,1712.92,0.0584,99.886776,-0.25,-0.25,0.85,0.85,-1.29,-1.29,14.17,0.01
51,Entry short,2023-03-27 16:00,Short Entry,1710.39,0.0584,99.886776,-0.25,-0.25,0.85,0.85,-1.29,-1.29,14.17,0.01
52,Exit short,2023-03-28 15:00,Max Hold,1739.25,0.0584,99.914224,-1.76,-1.76,0.08,0.08,-2.6,-2.60,12.41,0.01
52,Entry short,2023-03-28 04:00,Short Entry,1710.86,0.0584,99.914224,-1.76,-1.76,0.08,0.08,-2.6,-2.60,12.41,0.01
53,Exit long,2023-03-29 07:00,Max Hold,1804.47,0.056,99.98352,0.97,0.97,1.83,1.83,-1.42,-1.42,13.38,0.01
53,Entry long,2023-03-28 20:00,Long Entry,1785.42,0.056,99.98352,0.97,0.97,1.83,1.83,-1.42,-1.42,13.38,0.01
54,Exit long,2023-04-01 05:00,Max Hold,1825.99,0.0548,99.996848,-0.03,-0.03,0.94,0.94,-0.68,-0.68,13.35,0.01
54,Entry long,2023-03-31 18:00,Long Entry,1824.76,0.0548,99.996848,-0.03,-0.03,0.94,0.94,-0.68,-0.68,13.35,0.01
55,Exit short,2023-04-02 13:00,Max Hold,1812.7,0.0552,99.982656,-0.18,-0.18,0.11,0.11,-0.79,-0.78,13.17,0.01
55,Entry short,2023-04-02 02:00,Short Entry,1811.28,0.0552,99.982656,-0.18,-0.18,0.11,0.11,-0.79,-0.78,13.17,0.01
56,Exit short,2023-04-03 07:00,Max Hold,1785.05,0.0561,99.892221,-0.35,-0.35,1.04,1.04,-0.85,-0.85,12.82,0.01
56,Entry short,2023-04-02 20:00,Short Entry,1780.61,0.0561,99.892221,-0.35,-0.35,1.04,1.04,-0.85,-0.85,12.82,0.01
57,Exit long,2023-04-05 08:00,Max Hold,1909.54,0.0532,99.871296,1.62,1.62,2.7,2.70,-1.07,-1.07,14.44,0.01
57,Entry long,2023-04-04 21:00,Long Entry,1877.28,0.0532,99.871296,1.62,1.62,2.7,2.70,-1.07,-1.07,14.44,0.01
58,Exit short,2023-04-06 22:00,Max Hold,1864.84,0.0537,99.925497,-0.32,-0.32,0.36,0.36,-1.2,-1.20,14.12,0.01
58,Entry short,2023-04-06 11:00,Short Entry,1860.81,0.0537,99.925497,-0.32,-0.32,0.36,0.36,-1.2,-1.20,14.12,0.01
59,Exit short,2023-04-09 17:00,Max Hold,1838.69,0.0541,99.99844,0.43,0.43,1.47,1.47,-0.06,-0.06,14.54,0.01
59,Entry short,2023-04-09 06:00,Short Entry,1848.4,0.0541,99.99844,0.43,0.43,1.47,1.47,-0.06,-0.06,14.54,0.01
60,Exit long,2023-04-11 04:00,Max Hold,1922.09,0.0531,99.94482,2.02,2.02,2.91,2.91,-0.34,-0.34,16.56,0.02
60,Entry long,2023-04-10 17:00,Long Entry,1882.2,0.0531,99.94482,2.02,2.02,2.91,2.91,-0.34,-0.34,16.56,0.02
61,Exit short,2023-04-12 12:00,Max Hold,1871.52,0.0529,99.825474,0.72,0.72,1.89,1.89,-0.4,-0.40,17.28,0.02
61,Entry short,2023-04-12 01:00,Short Entry,1887.06,0.0529,99.825474,0.72,0.72,1.89,1.89,-0.4,-0.40,17.28,0.02
62,Exit long,2023-04-13 17:00,Max Hold,2000.78,0.0521,99.9278,4.21,4.21,4.82,4.82,-0.62,-0.62,21.5,0.02
62,Entry long,2023-04-13 06:00,Long Entry,1918,0.0521,99.9278,4.21,4.21,4.82,4.82,-0.62,-0.62,21.5,0.02
63,Exit long,2023-04-15 01:00,Max Hold,2085.9,0.0475,99.977525,-1,-1.00,0.81,0.81,-3.08,-3.08,20.5,0.02
63,Entry long,2023-04-14 14:00,Long Entry,2104.79,0.0475,99.977525,-1,-1.00,0.81,0.81,-3.08,-3.08,20.5,0.02
64,Exit short,2023-04-19 20:00,Max Hold,1979.6,0.0503,99.926986,0.25,0.25,1.29,1.29,-1.02,-1.03,20.75,0.02
64,Entry short,2023-04-19 09:00,Short Entry,1986.62,0.0503,99.926986,0.25,0.25,1.29,1.29,-1.02,-1.03,20.75,0.02
65,Exit short,2023-04-22 00:00,Max Hold,1848.01,0.0522,99.98127,3.42,3.42,4.82,4.82,-0.45,-0.45,24.17,0.02
65,Entry short,2023-04-21 13:00,Short Entry,1915.35,0.0522,99.98127,3.42,3.42,4.82,4.82,-0.45,-0.45,24.17,0.02
66,Exit short,2023-04-22 19:00,Max Hold,1873.22,0.054,99.89514,-1.36,-1.36,0.53,0.53,-2.03,-2.03,22.81,0.02
66,Entry short,2023-04-22 08:00,Short Entry,1849.91,0.054,99.89514,-1.36,-1.36,0.53,0.53,-2.03,-2.03,22.81,0.02
67,Exit long,2023-04-26 20:00,SL,1827.39,0.0527,99.891796,-3.69,-3.69,3.6,3.60,-4.23,-4.24,19.12,0.02
67,Entry long,2023-04-26 10:00,Long Entry,1895.48,0.0527,99.891796,-3.69,-3.69,3.6,3.60,-4.23,-4.24,19.12,0.02
68,Exit short,2023-05-01 13:00,Max Hold,1849.03,0.0544,99.818016,-0.87,-0.87,0.18,0.18,-1.08,-1.08,18.25,0.02
68,Entry short,2023-05-01 02:00,Short Entry,1834.89,0.0544,99.818016,-0.87,-0.87,0.18,0.18,-1.08,-1.08,18.25,0.02
69,Exit short,2023-05-02 01:00,Max Hold,1831.69,0.0543,99.950553,0.39,0.39,1.87,1.87,-0.44,-0.44,18.64,0.02
69,Entry short,2023-05-01 14:00,Short Entry,1840.71,0.0543,99.950553,0.39,0.39,1.87,1.87,-0.44,-0.44,18.64,0.02
70,Exit long,2023-05-03 07:00,Max Hold,1865.3,0.0535,99.921415,-0.23,-0.23,0.42,0.42,-0.85,-0.85,18.42,0.02
70,Entry long,2023-05-02 20:00,Long Entry,1867.69,0.0535,99.921415,-0.23,-0.23,0.42,0.42,-0.85,-0.85,18.42,0.02
71,Exit long,2023-05-03 21:00,Max Hold,1872.81,0.0535,99.912855,0.18,0.18,1.58,1.58,-1.43,-1.43,18.6,0.02
71,Entry long,2023-05-03 10:00,Long Entry,1867.53,0.0535,99.912855,0.18,0.18,1.58,1.58,-1.43,-1.43,18.6,0.02
72,Exit short,2023-05-05 10:00,Max Hold,1899.41,0.0534,99.875622,-1.65,-1.65,0,0.00,-2.11,-2.11,16.94,0.02
72,Entry short,2023-05-04 23:00,Short Entry,1870.33,0.0534,99.875622,-1.65,-1.65,0,0.00,-2.11,-2.11,16.94,0.02
73,Exit long,2023-05-06 01:00,Max Hold,2001.99,0.0517,99.873026,3.53,3.53,4.7,4.70,-0.06,-0.06,20.47,0.02
73,Entry long,2023-05-05 14:00,Long Entry,1931.78,0.0517,99.873026,3.53,3.53,4.7,4.70,-0.06,-0.06,20.47,0.02
74,Exit short,2023-05-07 03:00,Max Hold,1891.23,0.0532,99.812776,-0.9,-0.90,0.01,0.01,-2.27,-2.27,19.57,0.02
74,Entry short,2023-05-06 16:00,Short Entry,1876.18,0.0532,99.812776,-0.9,-0.90,0.01,0.01,-2.27,-2.27,19.57,0.02
75,Exit long,2023-05-08 02:00,SL,1852.36,0.0518,99.81601,-3.96,-3.97,0,0.00,-4.72,-4.73,15.61,0.02
75,Entry long,2023-05-07 15:00,Long Entry,1926.95,0.0518,99.81601,-3.96,-3.97,0,0.00,-4.72,-4.73,15.61,0.02
76,Exit short,2023-05-09 05:00,Max Hold,1839.46,0.0547,99.829141,-0.89,-0.89,0.77,0.77,-1.79,-1.80,14.72,0.01
76,Entry short,2023-05-08 18:00,Short Entry,1825.03,0.0547,99.829141,-0.89,-0.89,0.77,0.77,-1.79,-1.80,14.72,0.01
77,Exit short,2023-05-12 00:00,Max Hold,1793.25,0.0549,99.832356,1.28,1.29,2.7,2.70,-0.32,-0.33,16,0.02
77,Entry short,2023-05-11 13:00,Short Entry,1818.44,0.0549,99.832356,1.28,1.29,2.7,2.70,-0.32,-0.33,16,0.02
78,Exit short,2023-05-12 13:00,Max Hold,1771.6,0.0559,99.942492,0.81,0.81,2.89,2.89,-0.1,-0.10,16.82,0.02
78,Entry short,2023-05-12 02:00,Short Entry,1787.88,0.0559,99.942492,0.81,0.81,2.89,2.89,-0.1,-0.10,16.82,0.02
79,Exit long,2023-05-13 17:00,Max Hold,1793.35,0.0556,99.933772,-0.32,-0.32,0.7,0.70,-0.79,-0.79,16.49,0.02
79,Entry long,2023-05-13 06:00,Long Entry,1797.37,0.0556,99.933772,-0.32,-0.32,0.7,0.70,-0.79,-0.79,16.49,0.02
80,Exit long,2023-05-18 18:00,Flip,1777.33,0.0547,99.822577,-2.7,-2.70,0.03,0.03,-3.05,-3.06,13.79,0.01
80,Entry long,2023-05-18 12:00,Long Entry,1824.91,0.0547,99.822577,-2.7,-2.70,0.03,0.03,-3.05,-3.06,13.79,0.01
81,Exit short,2023-05-19 04:00,Max Hold,1800.76,0.0562,99.885946,-1.42,-1.42,0.25,0.25,-2.53,-2.53,12.37,0.01
81,Entry short,2023-05-18 18:00,Flip to Short,1777.33,0.0562,99.885946,-1.42,-1.42,0.25,0.25,-2.53,-2.53,12.37,0.01
82,Exit long,2023-05-20 05:00,Max Hold,1812.59,0.0549,99.82467,-0.41,-0.41,0.16,0.16,-0.73,-0.73,11.96,0.01
82,Entry long,2023-05-19 18:00,Long Entry,1818.3,0.0549,99.82467,-0.41,-0.41,0.16,0.16,-0.73,-0.73,11.96,0.01
83,Exit short,2023-05-22 05:00,Max Hold,1801.89,0.0553,99.852445,0.11,0.11,0.77,0.77,-0.34,-0.34,12.07,0.01
83,Entry short,2023-05-21 18:00,Short Entry,1805.65,0.0553,99.852445,0.11,0.11,0.77,0.77,-0.34,-0.34,12.07,0.01
84,Exit long,2023-05-23 13:00,Max Hold,1851.07,0.0545,99.953,0.83,0.83,2.14,2.14,-0.05,-0.05,12.9,0.01
84,Entry long,2023-05-23 02:00,Long Entry,1834,0.0545,99.953,0.83,0.83,2.14,2.14,-0.05,-0.05,12.9,0.01
85,Exit long,2023-05-24 03:00,Max Hold,1845.19,0.0538,99.86894,-0.7,-0.70,0,0.00,-0.86,-0.86,12.2,0.01
85,Entry long,2023-05-23 16:00,Long Entry,1856.3,0.0538,99.86894,-0.7,-0.70,0,0.00,-0.86,-0.86,12.2,0.01
86,Exit short,2023-05-24 15:00,Max Hold,1786.45,0.0549,99.964116,1.79,1.79,2.47,2.47,-0.42,-0.42,13.99,0.01
86,Entry short,2023-05-24 04:00,Short Entry,1820.84,0.0549,99.964116,1.79,1.79,2.47,2.47,-0.42,-0.42,13.99,0.01
87,Exit long,2023-05-26 19:00,Max Hold,1830.91,0.055,99.8613,0.74,0.74,1.17,1.18,-0.48,-0.48,14.73,0.01
87,Entry long,2023-05-26 08:00,Long Entry,1815.66,0.055,99.8613,0.74,0.74,1.17,1.18,-0.48,-0.48,14.73,0.01
88,Exit long,2023-05-29 06:00,Max Hold,1903.57,0.054,99.93888,2.75,2.75,4.23,4.23,-0.4,-0.40,17.48,0.02
88,Entry long,2023-05-28 19:00,Long Entry,1850.72,0.054,99.93888,2.75,2.75,4.23,4.23,-0.4,-0.40,17.48,0.02
89,Exit short,2023-05-31 21:00,Max Hold,1864.66,0.0535,99.98722,0.13,0.13,1.23,1.23,-0.36,-0.36,17.61,0.02
89,Entry short,2023-05-31 10:00,Short Entry,1868.92,0.0535,99.98722,0.13,0.13,1.23,1.23,-0.36,-0.36,17.61,0.02
90,Exit short,2023-06-01 12:00,Max Hold,1860.81,0.0534,99.89271,0.43,0.43,1.7,1.70,-0.5,-0.50,18.04,0.02
90,Entry short,2023-06-01 01:00,Short Entry,1870.65,0.0534,99.89271,0.43,0.43,1.7,1.70,-0.5,-0.50,18.04,0.02
91,Exit long,2023-06-02 17:00,Max Hold,1888.23,0.0528,99.915552,-0.32,-0.32,0.45,0.45,-0.99,-0.99,17.72,0.02
91,Entry long,2023-06-02 06:00,Long Entry,1892.34,0.0528,99.915552,-0.32,-0.32,0.45,0.45,-0.99,-0.99,17.72,0.02
92,Exit long,2023-06-03 11:00,Max Hold,1902.74,0.0524,99.852916,-0.25,-0.25,0.03,0.03,-0.57,-0.57,17.47,0.02
92,Entry long,2023-06-03 00:00,Long Entry,1905.59,0.0524,99.852916,-0.25,-0.25,0.03,0.03,-0.57,-0.57,17.47,0.02
93,Exit short,2023-06-04 06:00,Max Hold,1891.07,0.0528,99.8184,-0.13,-0.13,0.58,0.58,-0.32,-0.32,17.34,0.02
